remaining,outs,obc,batting_lead,win_prob,win_sum,n
6,1,101,-2,0.2981,2614,8769
6,1,101,-3,0.2056,1287,6259
6,1,101,-4,0.1335,600,4496
6,1,101,-5,0.0771,256,3319
6,1,101,-6,0.0479,130,2716
6,1,101,-7,0.0227,60,2643
6,1,101,-8,0.0133,39,2939
6,1,101,-9,0.0072,25,3491
6,1,101,-10,0.0049,21,4266
6,1,101,-11,0.003,14,4660
6,1,101,-12,0.001,5,4863
6,1,101,-13,0.0006,3,4987
6,1,101,-14,0.0006,3,4951
6,1,101,-15,0.0002,1,4806
6,1,101,-16,0.0,0,4481
6,1,101,-17,0.0,0,3907
6,1,101,-18,0.0,0,5943
6,1,110,18,1.0,8027,8027
6,1,110,17,1.0,3599,3599
6,1,110,16,0.9997,3802,3803
6,1,110,15,1.0,3987,3987
6,1,110,14,1.0,3883,3883
6,1,110,13,0.9986,3558,3563
6,1,110,12,1.0,3171,3171
6,1,110,11,0.998,2965,2971
6,1,110,10,0.9977,2193,2198
6,1,110,9,0.9972,1753,1758
6,1,110,8,0.9943,1905,1916
6,1,110,7,0.9869,2113,2141
6,1,110,6,0.972,2815,2896
6,1,110,5,0.9618,3879,4033
6,1,110,4,0.9406,5511,5859
6,1,110,3,0.8954,7094,7923
6,1,110,2,0.832,8546,10272
6,1,110,1,0.7454,9069,12166
6,1,110,0,0.6119,8172,13355
6,1,110,-1,0.4725,4395,9302
6,1,110,-2,0.3279,2314,7057
6,1,110,-3,0.2291,1108,4836
6,1,110,-4,0.1458,508,3484
6,1,110,-5,0.0852,221,2594
6,1,110,-6,0.044,96,2184
6,1,110,-7,0.0325,69,2123
6,1,110,-8,0.0168,42,2502
6,1,110,-9,0.008,26,3252
6,1,110,-10,0.0035,12,3396
6,1,110,-11,0.0032,12,3705
6,1,110,-12,0.0013,5,3817
6,1,110,-13,0.0003,1,3970
6,1,110,-14,0.0003,1,3910
6,1,110,-15,0.0003,1,3874
6,1,110,-16,0.0,0,3516
6,1,110,-17,0.0,0,3063
6,1,110,-18,0.0,0,4875
6,1,111,18,1.0,11583,11583
6,1,111,17,1.0,5267,5267
6,1,111,16,1.0,5727,5727
6,1,111,15,1.0,5754,5754
6,1,111,14,0.9998,5747,5748
6,1,111,13,0.9994,5338,5341
6,1,111,12,0.9996,4798,4800
6,1,111,11,0.9994,3618,3620
6,1,111,10,0.999,2934,2937
6,1,111,9,0.998,2501,2506
6,1,111,8,0.9937,2668,2685
6,1,111,7,0.9918,3028,3053
6,1,111,6,0.9795,4021,4105
6,1,111,5,0.9621,5604,5825
6,1,111,4,0.9404,7639,8123
6,1,111,3,0.8966,10184,11359
6,1,111,2,0.8359,12319,14737
6,1,111,1,0.7497,13245,17666
6,1,111,0,0.6217,11939,19204
6,1,111,-1,0.4809,6637,13800
6,1,111,-2,0.3579,3647,10189
6,1,111,-3,0.2564,1801,7025
6,1,111,-4,0.1709,857,5015
6,1,111,-5,0.105,398,3792
6,1,111,-6,0.0677,215,3176
6,1,111,-7,0.039,116,2975
6,1,111,-8,0.0212,73,3447
6,1,111,-9,0.0147,59,4000
6,1,111,-10,0.0076,37,4880
6,1,111,-11,0.0038,20,5330
6,1,111,-12,0.0012,7,5658
6,1,111,-13,0.0012,7,5861
6,1,111,-14,0.0007,4,5719
6,1,111,-15,0.0002,1,5658
6,1,111,-16,0.0,0,5251
6,1,111,-17,0.0,0,4600
6,1,111,-18,0.0,0,6684
6,2,000,18,1.0,76130,76132
6,2,000,17,0.9999,33979,33982
6,2,000,16,0.9999,36448,36451
6,2,000,15,0.9999,37860,37863
6,2,000,14,0.9998,36840,36847
6,2,000,13,0.9996,35335,35350
6,2,000,12,0.9993,33244,33266
6,2,000,11,0.9984,30176,30223
6,2,000,10,0.9975,26810,26878
6,2,000,9,0.9939,24407,24556
6,2,000,8,0.9896,24210,24465
6,2,000,7,0.9794,26869,27434
6,2,000,6,0.9668,33644,34801
6,2,000,5,0.9392,44835,47735
6,2,000,4,0.9005,60314,66977
6,2,000,3,0.8366,78648,94006
6,2,000,2,0.741,92554,124896
6,2,000,1,0.6112,95358,156016
6,2,000,0,0.4285,84182,196455
6,2,000,-1,0.2585,36054,139454
6,2,000,-2,0.1539,15971,103793
6,2,000,-3,0.0932,6866,73667
6,2,000,-4,0.0512,2651,51729
6,2,000,-5,0.028,1057,37791
6,2,000,-6,0.0146,447,30521
6,2,000,-7,0.0072,199,27616
6,2,000,-8,0.0037,101,27455
6,2,000,-9,0.0021,61,29347
6,2,000,-10,0.0011,34,32137
6,2,000,-11,0.0004,15,35468
6,2,000,-12,0.0003,10,37458
6,2,000,-13,0.0001,5,39184
6,2,000,-14,0.0001,3,39554
6,2,000,-15,0.0001,2,38178
6,2,000,-16,0.0,0,35497
6,2,000,-17,0.0,0,31563
6,2,000,-18,0.0,0,62358
6,2,001,18,1.0,47102,47102
6,2,001,17,1.0,20812,20813
6,2,001,16,0.9999,22454,22457
6,2,001,15,0.9998,23300,23304
6,2,001,14,0.9999,23093,23096
6,2,001,13,0.9995,21256,21266
6,2,001,12,0.9993,19514,19527
6,2,001,11,0.9983,17485,17515
6,2,001,10,0.997,15643,15690
6,2,001,9,0.9949,14219,14292
6,2,001,8,0.9891,14179,14335
6,2,001,7,0.9805,15567,15877
6,2,001,6,0.9692,19886,20519
6,2,001,5,0.9441,26518,28087
6,2,001,4,0.9032,35476,39280
6,2,001,3,0.8463,47291,55877
6,2,001,2,0.7528,55404,73601
6,2,001,1,0.6252,57492,91952
6,2,001,0,0.4548,51632,113515
6,2,001,-1,0.2844,23015,80927
6,2,001,-2,0.1786,10765,60265
6,2,001,-3,0.1078,4615,42819
6,2,001,-4,0.0613,1843,30051
6,2,001,-5,0.0332,729,21974
6,2,001,-6,0.0187,328,17580
6,2,001,-7,0.0096,157,16430
6,2,001,-8,0.005,82,16376
6,2,001,-9,0.0027,48,17706
6,2,001,-10,0.0009,17,19275
6,2,001,-11,0.0009,19,21311
6,2,001,-12,0.0002,5,22554
6,2,001,-13,0.0001,3,24137
6,2,001,-14,0.0001,2,24378
6,2,001,-15,0.0,0,23566
6,2,001,-16,0.0,0,21863
6,2,001,-17,0.0,0,19313
6,2,001,-18,0.0,0,36542
6,2,010,18,1.0,26317,26317
6,2,010,17,1.0,10605,10605
6,2,010,16,1.0,11147,11147
6,2,010,15,0.9999,11260,11261
6,2,010,14,0.9997,10685,10688
6,2,010,13,0.9996,9719,9723
6,2,010,12,0.9989,9022,9032
6,2,010,11,0.9986,7819,7830
6,2,010,10,0.9964,6652,6676
6,2,010,9,0.9933,6338,6381
6,2,010,8,0.9879,6593,6674
6,2,010,7,0.9811,7738,7887
6,2,010,6,0.9695,10193,10514
6,2,010,5,0.9441,13638,14446
6,2,010,4,0.9094,18261,20081
6,2,010,3,0.8487,23073,27187
6,2,010,2,0.7618,26435,34701
6,2,010,1,0.6398,26191,40938
6,2,010,0,0.4631,20797,44907
6,2,010,-1,0.2964,9494,32036
6,2,010,-2,0.185,4338,23454
6,2,010,-3,0.1096,1842,16800
6,2,010,-4,0.0603,719,11926
6,2,010,-5,0.0387,350,9054
6,2,010,-6,0.0207,158,7644
6,2,010,-7,0.0127,93,7301
6,2,010,-8,0.0048,37,7713
6,2,010,-9,0.0031,26,8329
6,2,010,-10,0.0011,10,9223
6,2,010,-11,0.0008,9,10714
6,2,010,-12,0.0005,6,11242
6,2,010,-13,0.0004,5,11562
6,2,010,-14,0.0002,2,11564
6,2,010,-15,0.0,0,10843
6,2,010,-16,0.0001,1,10051
6,2,010,-17,0.0,0,8514
6,2,010,-18,0.0,0,14455
6,2,011,18,1.0,22316,22316
6,2,011,17,1.0,9959,9959
6,2,011,16,1.0,10509,10509
6,2,011,15,0.9999,10659,10660
6,2,011,14,0.9995,10602,10607
6,2,011,13,0.9991,9759,9768
6,2,011,12,0.9993,8201,8207
6,2,011,11,0.9985,7322,7333
6,2,011,10,0.9972,6338,6356
6,2,011,9,0.9965,5761,5781
6,2,011,8,0.9914,6009,6061
6,2,011,7,0.9826,6794,6914
6,2,011,6,0.9733,8717,8956
6,2,011,5,0.951,11777,12384
6,2,011,4,0.9107,15846,17400
6,2,011,3,0.8561,20771,24261
6,2,011,2,0.7698,24107,31314
6,2,011,1,0.6537,25022,38280
6,2,011,0,0.488,21830,44736
6,2,011,-1,0.3213,10317,32111
6,2,011,-2,0.2133,5016,23514
6,2,011,-3,0.137,2292,16736
6,2,011,-4,0.081,949,11713
6,2,011,-5,0.0504,443,8781
6,2,011,-6,0.0257,183,7121
6,2,011,-7,0.0149,102,6833
6,2,011,-8,0.0086,62,7221
6,2,011,-9,0.0039,29,7497
6,2,011,-10,0.002,17,8430
6,2,011,-11,0.0018,18,10082
6,2,011,-12,0.0005,5,10543
6,2,011,-13,0.0003,3,11010
6,2,011,-14,0.0,0,11001
6,2,011,-15,0.0001,1,10704
6,2,011,-16,0.0001,1,9825
6,2,011,-17,0.0,0,8498
6,2,011,-18,0.0,0,14883
6,2,100,18,1.0,11553,11553
6,2,100,17,1.0,4845,4845
6,2,100,16,1.0,4959,4959
6,2,100,15,1.0,5240,5240
6,2,100,14,0.9996,4853,4855
6,2,100,13,0.9998,4851,4852
6,2,100,12,0.9993,4283,4286
6,2,100,11,0.9985,3343,3348
6,2,100,10,0.9978,2667,2673
6,2,100,9,0.9966,2620,2629
6,2,100,8,0.9894,2608,2636
6,2,100,7,0.9791,3133,3200
6,2,100,6,0.9637,4066,4219
6,2,100,5,0.9448,5561,5886
6,2,100,4,0.9059,7513,8293
6,2,100,3,0.8558,9422,11010
6,2,100,2,0.7748,10890,14056
6,2,100,1,0.6487,10542,16251
6,2,100,0,0.4788,7974,16653
6,2,100,-1,0.3162,3822,12088
6,2,100,-2,0.1929,1701,8816
6,2,100,-3,0.123,764,6211
6,2,100,-4,0.0717,320,4464
6,2,100,-5,0.0371,128,3448
6,2,100,-6,0.0285,85,2982
6,2,100,-7,0.0121,35,2901
6,2,100,-8,0.0057,19,3349
6,2,100,-9,0.0026,10,3776
6,2,100,-10,0.0017,8,4740
6,2,100,-11,0.0004,2,4961
6,2,100,-12,0.0006,3,5121
6,2,100,-13,0.0,0,5228
6,2,100,-14,0.0,0,5272
6,2,100,-15,0.0,0,5062
6,2,100,-16,0.0,0,4561
6,2,100,-17,0.0,0,3923
6,2,100,-18,0.0,0,5791
6,2,101,18,1.0,21575,21576
6,2,101,17,1.0,8537,8537
6,2,101,16,0.9999,8903,8904
6,2,101,15,1.0,8890,8890
6,2,101,14,1.0,8449,8449
6,2,101,13,0.9997,7958,7960
6,2,101,12,0.9991,6604,6610
6,2,101,11,0.9993,5574,5578
6,2,101,10,0.998,4892,4902
6,2,101,9,0.9961,4566,4584
6,2,101,8,0.9876,4998,5061
6,2,101,7,0.983,5846,5947
6,2,101,6,0.9687,7621,7867
6,2,101,5,0.9482,10405,10973
6,2,101,4,0.917,14174,15457
6,2,101,3,0.8603,17894,20800
6,2,101,2,0.7762,20024,25796
6,2,101,1,0.6616,19835,29979
6,2,101,0,0.5044,15370,30474
6,2,101,-1,0.3323,7297,21959
6,2,101,-2,0.2231,3573,16017
6,2,101,-3,0.1444,1644,11387
6,2,101,-4,0.087,724,8320
6,2,101,-5,0.0449,281,6252
6,2,101,-6,0.0298,160,5376
6,2,101,-7,0.015,80,5350
6,2,101,-8,0.0086,51,5930
6,2,101,-9,0.0037,24,6524
6,2,101,-10,0.0013,10,7621
6,2,101,-11,0.0008,7,8665
6,2,101,-12,0.0006,5,9084
6,2,101,-13,0.0002,2,8998
6,2,101,-14,0.0002,2,9331
6,2,101,-15,0.0,0,8777
6,2,101,-16,0.0,0,7892
6,2,101,-17,0.0,0,6646
6,2,101,-18,0.0,0,10102
6,2,110,18,1.0,10193,10193
6,2,110,17,1.0,4334,4334
6,2,110,16,0.9998,4544,4545
6,2,110,15,1.0,4632,4632
6,2,110,14,0.9998,4375,4376
6,2,110,13,0.9993,4083,4086
6,2,110,12,0.9994,3583,3585
6,2,110,11,0.9979,2791,2797
6,2,110,10,0.9971,2388,2395
6,2,110,9,0.9948,2099,2110
6,2,110,8,0.99,2370,2394
6,2,110,7,0.9861,2691,2729
6,2,110,6,0.9668,3492,3612
6,2,110,5,0.9497,4895,5154
6,2,110,4,0.9153,6655,7271
6,2,110,3,0.8621,8175,9483
6,2,110,2,0.7853,9500,12097
6,2,110,1,0.6671,9086,13621
6,2,110,0,0.5066,7283,14377
6,2,110,-1,0.3577,3646,10192
6,2,110,-2,0.2396,1823,7609
6,2,110,-3,0.1622,881,5433
6,2,110,-4,0.084,330,3930
6,2,110,-5,0.047,133,2832
6,2,110,-6,0.0309,79,2553
6,2,110,-7,0.0137,34,2480
6,2,110,-8,0.0085,24,2809
6,2,110,-9,0.0064,25,3902
6,2,110,-10,0.0014,6,4176
6,2,110,-11,0.0009,4,4473
6,2,110,-12,0.0009,4,4468
6,2,110,-13,0.0002,1,4726
6,2,110,-14,0.0002,1,4575
6,2,110,-15,0.0002,1,4505
6,2,110,-16,0.0,0,4141
6,2,110,-17,0.0,0,3431
6,2,110,-18,0.0,0,5141
6,2,111,18,1.0,13977,13977
6,2,111,17,1.0,5927,5927
6,2,111,16,1.0,6131,6131
6,2,111,15,1.0,6072,6072
6,2,111,14,0.9998,6122,6123
6,2,111,13,0.9998,5625,5626
6,2,111,12,0.9992,4785,4789
6,2,111,11,0.9983,3572,3578
6,2,111,10,0.9987,3045,3049
6,2,111,9,0.9965,2826,2836
6,2,111,8,0.9946,3132,3149
6,2,111,7,0.988,3720,3765
6,2,111,6,0.9797,4917,5019
6,2,111,5,0.957,6739,7042
6,2,111,4,0.9205,8908,9677
6,2,111,3,0.8676,11287,13009
6,2,111,2,0.7923,13002,16411
6,2,111,1,0.6909,13108,18972
6,2,111,0,0.5408,10598,19597
6,2,111,-1,0.3728,5255,14095
6,2,111,-2,0.268,2780,10375
6,2,111,-3,0.1786,1321,7397
6,2,111,-4,0.1191,647,5432
6,2,111,-5,0.0623,254,4079
6,2,111,-6,0.038,132,3472
6,2,111,-7,0.0171,57,3338
6,2,111,-8,0.011,41,3724
6,2,111,-9,0.007,30,4285
6,2,111,-10,0.0036,20,5527
6,2,111,-11,0.0018,11,5968
6,2,111,-12,0.0003,2,6258
6,2,111,-13,0.0003,2,6377
6,2,111,-14,0.0,0,6324
6,2,111,-15,0.0002,1,6161
6,2,111,-16,0.0002,1,5652
6,2,111,-17,0.0,0,4868
6,2,111,-18,0.0,0,6960
5,0,000,18,1.0,123309,123309
5,0,000,17,1.0,65462,65462
5,0,000,16,1.0,74055,74055
5,0,000,15,1.0,79792,79793
5,0,000,14,1.0,82035,82038
5,0,000,13,0.9999,81559,81566
5,0,000,12,0.9999,77860,77871
5,0,000,11,0.9996,73572,73602
5,0,000,10,0.9992,66036,66087
5,0,000,9,0.9983,59010,59110
5,0,000,8,0.9972,54297,54448
5,0,000,7,0.9941,53243,53559
5,0,000,6,0.9881,57909,58605
5,0,000,5,0.9771,70344,71991
5,0,000,4,0.958,93541,97645
5,0,000,3,0.9211,126775,137632
5,0,000,2,0.8638,166102,192302
5,0,000,1,0.7672,197002,256765
5,0,000,0,0.5971,208234,348731
5,0,000,-1,0.4072,119007,292289
5,0,000,-2,0.2716,64629,237921
5,0,000,-3,0.1712,31073,181522
5,0,000,-4,0.1053,13832,131385
5,0,000,-5,0.0639,5996,93824
5,0,000,-6,0.036,2458,68205
5,0,000,-7,0.0219,1161,53095
5,0,000,-8,0.0116,549,47419
5,0,000,-9,0.0062,294,47060
5,0,000,-10,0.0032,163,51118
5,0,000,-11,0.0017,98,58532
5,0,000,-12,0.0008,55,66452
5,0,000,-13,0.0005,37,72834
5,0,000,-14,0.0003,24,77489
5,0,000,-15,0.0001,7,79100
5,0,000,-16,0.0001,7,77067
5,0,000,-17,0.0,3,71908
5,0,000,-18,0.0,5,161087
5,0,001,18,1.0,33544,33544
5,0,001,17,1.0,17848,17848
5,0,001,16,1.0,19996,19996
5,0,001,15,1.0,21520,21520
5,0,001,14,1.0,22029,22029
5,0,001,13,0.9999,21999,22002
5,0,001,12,0.9999,21066,21069
5,0,001,11,0.9999,19304,19306
5,0,001,10,0.9993,17326,17338
5,0,001,9,0.9983,15430,15457
5,0,001,8,0.9973,14273,14312
5,0,001,7,0.9943,14062,14142
5,0,001,6,0.9898,15499,15658
5,0,001,5,0.9791,18581,18977
5,0,001,4,0.9626,25315,26299
5,0,001,3,0.9277,34086,36743
5,0,001,2,0.8758,44994,51375
5,0,001,1,0.7888,53550,67885
5,0,001,0,0.6359,58126,91412
5,0,001,-1,0.4635,35337,76244
5,0,001,-2,0.3282,20438,62275
5,0,001,-3,0.217,10238,47183
5,0,001,-4,0.1366,4640,33962
5,0,001,-5,0.0883,2158,24442
5,0,001,-6,0.0506,903,17851
5,0,001,-7,0.0321,453,14105
5,0,001,-8,0.0182,228,12511
5,0,001,-9,0.0102,126,12338
5,0,001,-10,0.0043,58,13632
5,0,001,-11,0.0028,44,15640
5,0,001,-12,0.0013,22,17587
5,0,001,-13,0.0007,14,19280
5,0,001,-14,0.0005,11,20943
5,0,001,-15,0.0001,2,21492
5,0,001,-16,0.0002,5,20655
5,0,001,-17,0.0001,2,19360
5,0,001,-18,0.0001,3,42472
5,0,010,18,1.0,10392,10392
5,0,010,17,1.0,5253,5253
5,0,010,16,1.0,5795,5795
5,0,010,15,1.0,6139,6139
5,0,010,14,1.0,6279,6279
5,0,010,13,1.0,6210,6210
5,0,010,12,1.0,5989,5989
5,0,010,11,0.9993,5532,5536
5,0,010,10,0.9998,4495,4496
5,0,010,9,0.9985,4020,4026
5,0,010,8,0.9981,3705,3712
5,0,010,7,0.9972,3850,3861
5,0,010,6,0.9906,4319,4360
5,0,010,5,0.9811,5347,5450
5,0,010,4,0.9622,7042,7319
5,0,010,3,0.9362,9676,10335
5,0,010,2,0.8874,12416,13991
5,0,010,1,0.8167,15071,18454
5,0,010,0,0.6774,15718,23204
5,0,010,-1,0.5087,9961,19582
5,0,010,-2,0.3552,5598,15761
5,0,010,-3,0.2387,2848,11933
5,0,010,-4,0.16,1385,8658
5,0,010,-5,0.0948,593,6255
5,0,010,-6,0.0586,269,4594
5,0,010,-7,0.0354,127,3589
5,0,010,-8,0.0192,66,3431
5,0,010,-9,0.013,45,3464
5,0,010,-10,0.0056,21,3782
5,0,010,-11,0.0014,6,4231
5,0,010,-12,0.0023,12,5313
5,0,010,-13,0.0016,9,5655
5,0,010,-14,0.0005,3,5985
5,0,010,-15,0.0002,1,5961
5,0,010,-16,0.0,0,5739
5,0,010,-17,0.0006,3,5346
5,0,010,-18,0.0,0,10927
5,0,011,18,1.0,10353,10353
5,0,011,17,1.0,5438,5438
5,0,011,16,1.0,6034,6034
5,0,011,15,1.0,6448,6448
5,0,011,14,1.0,6570,6570
5,0,011,13,0.9998,6562,6563
5,0,011,12,0.9997,6305,6307
5,0,011,11,0.9997,5764,5766
5,0,011,10,0.9996,4680,4682
5,0,011,9,0.9974,4172,4183
5,0,011,8,0.9984,3845,3851
5,0,011,7,0.9961,3814,3829
5,0,011,6,0.9931,4327,4357
5,0,011,5,0.9823,5263,5358
5,0,011,4,0.9722,7160,7365
5,0,011,3,0.9366,9604,10254
5,0,011,2,0.899,12715,14143
5,0,011,1,0.8237,15201,18455
5,0,011,0,0.7018,17001,24226
5,0,011,-1,0.5476,11061,20198
5,0,011,-2,0.4057,6684,16476
5,0,011,-3,0.2947,3690,12522
5,0,011,-4,0.1921,1718,8941
5,0,011,-5,0.1263,826,6538
5,0,011,-6,0.0847,401,4734
5,0,011,-7,0.0495,186,3756
5,0,011,-8,0.0316,108,3421
5,0,011,-9,0.0136,48,3536
5,0,011,-10,0.0069,26,3770
5,0,011,-11,0.0046,20,4392
5,0,011,-12,0.0029,16,5457
5,0,011,-13,0.0015,9,5819
5,0,011,-14,0.001,6,6219
5,0,011,-15,0.0002,1,6471
5,0,011,-16,0.0002,1,6202
5,0,011,-17,0.0004,2,5683
5,0,011,-18,0.0001,1,11635
5,0,100,18,1.0,3476,3476
5,0,100,17,1.0,1797,1797
5,0,100,16,1.0,1932,1932
5,0,100,15,1.0,1959,1959
5,0,100,14,1.0,2039,2039
5,0,100,13,1.0,1897,1897
5,0,100,12,1.0,1841,1841
5,0,100,11,0.9994,1771,1772
5,0,100,10,1.0,1655,1655
5,0,100,9,0.9994,1545,1546
5,0,100,8,0.998,1016,1018
5,0,100,7,0.9981,1044,1046
5,0,100,6,0.9927,1230,1239
5,0,100,5,0.981,1553,1583
5,0,100,4,0.9707,2054,2116
5,0,100,3,0.9521,2741,2879
5,0,100,2,0.9087,3584,3944
5,0,100,1,0.8457,4230,5002
5,0,100,0,0.7297,4243,5815
5,0,100,-1,0.5549,2629,4738
5,0,100,-2,0.3795,1439,3792
5,0,100,-3,0.2451,696,2840
5,0,100,-4,0.1779,365,2052
5,0,100,-5,0.0939,135,1438
5,0,100,-6,0.0583,68,1167
5,0,100,-7,0.046,44,956
5,0,100,-8,0.017,15,884
5,0,100,-9,0.0071,7,991
5,0,100,-10,0.0054,8,1488
5,0,100,-11,0.0035,6,1692
5,0,100,-12,0.0005,1,1825
5,0,100,-13,0.0016,3,1866
5,0,100,-14,0.0005,1,1893
5,0,100,-15,0.0015,3,1941
5,0,100,-16,0.0006,1,1809
5,0,100,-17,0.0,0,1661
5,0,100,-18,0.0,0,2933
5,0,101,18,1.0,4845,4845
5,0,101,17,1.0,2502,2502
5,0,101,16,1.0,2667,2667
5,0,101,15,1.0,2741,2741
5,0,101,14,1.0,2776,2776
5,0,101,13,1.0,2645,2645
5,0,101,12,1.0,2543,2543
5,0,101,11,1.0,2386,2386
5,0,101,10,1.0,2074,2074
5,0,101,9,1.0,1433,1433
5,0,101,8,0.9954,1289,1295
5,0,101,7,0.9972,1419,1423
5,0,101,6,0.9893,1566,1583
5,0,101,5,0.9878,2024,2049
5,0,101,4,0.9677,2668,2757
5,0,101,3,0.9532,3765,3950
5,0,101,2,0.9134,4852,5312
5,0,101,1,0.8505,5666,6662
5,0,101,0,0.7421,5569,7504
5,0,101,-1,0.5973,3788,6342
5,0,101,-2,0.4355,2135,4902
5,0,101,-3,0.301,1122,3728
5,0,101,-4,0.2115,577,2728
5,0,101,-5,0.1332,263,1974
5,0,101,-6,0.0825,123,1491
5,0,101,-7,0.0721,93,1290
5,0,101,-8,0.0309,37,1199
5,0,101,-9,0.0159,21,1318
5,0,101,-10,0.0091,18,1975
5,0,101,-11,0.0024,5,2126
5,0,101,-12,0.0025,6,2405
5,0,101,-13,0.0024,6,2546
5,0,101,-14,0.0004,1,2605
5,0,101,-15,0.0004,1,2637
5,0,101,-16,0.0,0,2442
5,0,101,-17,0.0,0,2298
5,0,101,-18,0.0,0,3880
5,0,110,18,1.0,4083,4083
5,0,110,17,1.0,2013,2013
5,0,110,16,1.0,2193,2193
5,0,110,15,1.0,2304,2304
5,0,110,14,1.0,2296,2296
5,0,110,13,1.0,2331,2331
5,0,110,12,1.0,2131,2131
5,0,110,11,1.0,1928,1928
5,0,110,10,1.0,1712,1712
5,0,110,9,0.9994,1643,1644
5,0,110,8,0.9972,1078,1081
5,0,110,7,0.9942,1198,1205
5,0,110,6,0.9942,1372,1380
5,0,110,5,0.9888,1764,1784
5,0,110,4,0.9732,2249,2311
5,0,110,3,0.9615,3144,3270
5,0,110,2,0.9165,4082,4454
5,0,110,1,0.8702,4914,5647
5,0,110,0,0.7836,4976,6350
5,0,110,-1,0.6418,3406,5307
5,0,110,-2,0.4844,2032,4195
5,0,110,-3,0.3362,1044,3105
5,0,110,-4,0.2348,522,2223
5,0,110,-5,0.164,276,1683
5,0,110,-6,0.0771,102,1323
5,0,110,-7,0.0636,66,1038
5,0,110,-8,0.0338,36,1066
5,0,110,-9,0.0192,21,1093
5,0,110,-10,0.0075,13,1725
5,0,110,-11,0.0078,15,1916
5,0,110,-12,0.0015,3,1970
5,0,110,-13,0.0024,5,2113
5,0,110,-14,0.0014,3,2190
5,0,110,-15,0.0005,1,2207
5,0,110,-16,0.0005,1,2121
5,0,110,-17,0.0005,1,1866
5,0,110,-18,0.0003,1,3258
5,0,111,18,1.0,5705,5705
5,0,111,17,1.0,2834,2834
5,0,111,16,1.0,3041,3041
5,0,111,15,1.0,3172,3172
5,0,111,14,1.0,3214,3214
5,0,111,13,1.0,3205,3205
5,0,111,12,0.9993,3037,3039
5,0,111,11,1.0,2790,2790
5,0,111,10,1.0,2345,2345
5,0,111,9,1.0,1632,1632
5,0,111,8,0.9986,1448,1450
5,0,111,7,0.9961,1546,1552
5,0,111,6,0.993,1857,1870
5,0,111,5,0.9878,2269,2297
5,0,111,4,0.9818,3077,3134
5,0,111,3,0.9636,4153,4310
5,0,111,2,0.9286,5372,5785
5,0,111,1,0.8762,6540,7464
5,0,111,0,0.7926,6753,8520
5,0,111,-1,0.6675,4719,7070
5,0,111,-2,0.5299,2934,5537
5,0,111,-3,0.3984,1682,4222
5,0,111,-4,0.2839,866,3050
5,0,111,-5,0.1875,445,2373
5,0,111,-6,0.1284,215,1675
5,0,111,-7,0.092,125,1359
5,0,111,-8,0.0553,76,1374
5,0,111,-9,0.0268,42,1569
5,0,111,-10,0.0142,33,2321
5,0,111,-11,0.0091,24,2633
5,0,111,-12,0.0041,12,2914
5,0,111,-13,0.003,9,3007
5,0,111,-14,0.001,3,3148
5,0,111,-15,0.0003,1,3141
5,0,111,-16,0.0003,1,2988
5,0,111,-17,0.0004,1,2628
5,0,111,-18,0.0002,1,4439
5,1,000,18,1.0,95776,95776
5,1,000,17,1.0,46864,46864
5,1,000,16,1.0,52424,52424
5,1,000,15,1.0,56223,56224
5,1,000,14,0.9999,56697,56700
5,1,000,13,0.9999,55954,55958
5,1,000,12,0.9998,53090,53098
5,1,000,11,0.9995,50403,50428
5,1,000,10,0.9991,45236,45276
5,1,000,9,0.9982,40757,40831
5,1,000,8,0.997,38172,38285
5,1,000,7,0.9936,38319,38565
5,1,000,6,0.9869,42782,43349
5,1,000,5,0.9755,52762,54089
5,1,000,4,0.9538,69317,72673
5,1,000,3,0.9134,92363,101118
5,1,000,2,0.8511,116966,137426
5,1,000,1,0.7455,133700,179335
5,1,000,0,0.5604,131233,234186
5,1,000,-1,0.3603,70515,195701
5,1,000,-2,0.2296,36322,158165
5,1,000,-3,0.1395,16836,120700
5,1,000,-4,0.0819,7176,87609
5,1,000,-5,0.0479,3008,62815
5,1,000,-6,0.0255,1173,45969
5,1,000,-7,0.0146,534,36525
5,1,000,-8,0.0074,248,33395
5,1,000,-9,0.0037,125,33528
5,1,000,-10,0.0026,93,36275
5,1,000,-11,0.0011,44,41537
5,1,000,-12,0.0005,23,46741
5,1,000,-13,0.0003,15,50959
5,1,000,-14,0.0002,11,53633
5,1,000,-15,0.0001,4,54107
5,1,000,-16,0.0,1,52892
5,1,000,-17,0.0,0,48534
5,1,000,-18,0.0,0,106078
5,1,001,18,1.0,44066,44066
5,1,001,17,1.0,22121,22121
5,1,001,16,1.0,24574,24574
5,1,001,15,1.0,26133,26133
5,1,001,14,0.9999,26785,26787
5,1,001,13,0.9998,26357,26361
5,1,001,12,0.9999,24546,24549
5,1,001,11,0.9998,22659,22664
5,1,001,10,0.9989,20431,20454
5,1,001,9,0.9982,18386,18420
5,1,001,8,0.9969,17245,17298
5,1,001,7,0.9934,17339,17454
5,1,001,6,0.9874,19290,19536
5,1,001,5,0.9779,23896,24437
5,1,001,4,0.9568,31552,32976
5,1,001,3,0.9193,42358,46075
5,1,001,2,0.8615,54186,62896
5,1,001,1,0.7625,62071,81408
5,1,001,0,0.5916,62899,106325
5,1,001,-1,0.4038,35720,88464
5,1,001,-2,0.2726,19527,71630
5,1,001,-3,0.1715,9337,54446
