id,game_id,play_num,game_code,timestamp,umpire,away,home,inning_raw,away_score,home_score,play_type,result,play_code,pitcher_id,catcher_id,pos,batter_id,on_first,on_second,on_third,scored2,scored3,scored4,er1,er2,er3,er4,pitch,swing,throw_num,runner_id,steal_num,pitcher_name,batter_name,catcher_name,runner_name,off_team,def_team,inning,half,obc,outs,diff,is_fp_inn,is_fp_app,league,season,season_type
42981,490,50804012,null,null,null,null,null,null,0,0,Steal,CS2,0_1_CS2,2090,1071,null,2002,2002,0,0,0,0,0,null,null,null,null,0,0,272,2002,903,Goro Shinoda,Assassin Xekutioner,Isaac Saffron,Assassin Xekutioner,Sunnydale Slayers,R'Lyeh Ancients,2,bottom,001,0,0,false,false,MLN,5,null
43025,491,50805005,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,5030,5011,null,4068,4068,0,0,0,0,0,null,null,null,null,0,0,681,4068,750,Dirk Digglet,Cam’ron West,Mo Mo,Cam’ron West,Miami Fuego,Aruba Sea Serpents,1,bottom,001,0,0,false,false,MLN,5,null
43046,491,50805026,null,null,null,null,null,null,0,2,Steal,SB2,1_1_SB2,3049,5012,null,2108,2108,0,0,0,0,0,null,null,null,null,0,0,820,2108,1000,Ferda Bois,Arm N. Hammer,Ben Bramly,Arm N. Hammer,Aruba Sea Serpents,Miami Fuego,4,top,001,1,0,false,false,MLN,5,null
43055,491,50805035,null,null,null,null,null,null,2,2,Steal,SB2,1_1_SB2,1074,5012,null,5011,5011,0,0,0,0,0,null,null,null,null,0,0,815,5011,553,Donked McToad,Mo Mo,Ben Bramly,Mo Mo,Aruba Sea Serpents,Miami Fuego,5,top,001,1,0,false,false,MLN,5,null
43059,491,50805039,null,null,null,null,null,null,4,2,Steal,CS2,2_1_CS2,1074,5012,null,5034,5034,0,0,0,0,0,null,null,null,null,0,0,3,5034,500,Donked McToad,Haloick Oasis,Ben Bramly,Haloick Oasis,Aruba Sea Serpents,Miami Fuego,5,top,001,2,0,false,false,MLN,5,null
43082,492,50806013,null,null,null,null,null,null,0,1,Steal,SB2,1_1_SB2,4023,4066,null,1055,1055,0,0,0,0,0,null,null,null,null,0,0,666,1055,500,Vinny Vega,Osmosis Jones,Brusdar Powerade,Osmosis Jones,Humongous Melonheads,Kansas City Kitties,2,top,001,1,0,false,false,MLN,5,null
43095,492,50806026,null,null,null,null,null,null,3,1,Steal,SB2,2_1_SB2,4023,4066,null,1055,1055,0,0,0,0,0,null,null,null,null,0,0,35,1055,333,Vinny Vega,Osmosis Jones,Brusdar Powerade,Osmosis Jones,Humongous Melonheads,Kansas City Kitties,3,top,001,2,0,false,false,MLN,5,null
43130,492,50806061,null,null,null,null,null,null,4,4,Steal,CS2,0_1_CS2,3028,4066,null,5002,5002,0,0,0,0,0,null,null,null,null,0,0,927,5002,333,Loghan O'Brien,Luigi DaBetterBruduh,Brusdar Powerade,Luigi DaBetterBruduh,Humongous Melonheads,Kansas City Kitties,7,top,001,0,0,false,false,MLN,5,null
43150,492,50806081,null,null,null,null,null,null,6,6,Steal,SB2,1_1_SB2,4076,4066,null,1058,1058,0,0,0,0,0,null,null,null,null,0,0,900,1058,1,Grimothy Johnson,Catfish Champ,Brusdar Powerade,Catfish Champ,Humongous Melonheads,Kansas City Kitties,9,top,001,1,0,false,false,MLN,5,null
43197,493,50807036,null,null,null,null,null,null,1,0,Steal,SB2,1_5_SB2,2049,2107,null,4065,4065,0,3091,0,0,0,null,null,null,null,0,0,325,3054,90,Brian MacDonald,Tristan Scoops,Kalin Young,Paulie Wag,Reykjavik Valkyries,Carolina Reapers,5,bottom,101,1,0,false,false,MLN,5,null
43207,493,50807046,null,null,null,null,null,null,1,0,Steal,SB2,1_1_SB2,2049,2107,null,4040,4019,0,0,0,0,0,null,null,null,null,0,0,998,4019,765,Brian MacDonald,Trogdor Fhqwhgads,Kalin Young,Russel Ellis,Reykjavik Valkyries,Carolina Reapers,6,bottom,001,1,0,false,false,MLN,5,null
43222,494,50808013,null,null,null,null,null,null,0,2,Steal,SB2,0_1_SB2,1027,3082,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,802,1119,900,Thomas Nova,Willie Mays Hayes,Basethony Balltano,Willie Mays Hayes,Raccoon City Outbreak,Sopher McDophers,2,top,001,0,0,false,false,MLN,5,null
43223,494,50808014,null,null,null,null,null,null,0,2,Steal,SB3,0_2_SB3,1027,3082,null,1119,0,1119,0,0,0,0,null,null,null,null,0,0,799,1119,702,Thomas Nova,Willie Mays Hayes,Basethony Balltano,Willie Mays Hayes,Raccoon City Outbreak,Sopher McDophers,2,top,010,0,0,false,false,MLN,5,null
43731,503,51001032,null,null,null,null,null,null,0,4,Steal,CS2,2_1_CS2,1135,1041,null,5012,5012,0,0,0,0,0,null,null,null,null,0,0,842,5012,402,Ryan Gastings,Ben Bramly,Barney Summers,Ben Bramly,Miami Fuego,Acadia Peregrines,3,bottom,001,2,0,false,false,MLN,5,null
43271,495,50901009,null,null,null,null,null,null,2,0,Steal,SB2,1_1_SB2,3088,4066,null,3019,3019,0,0,0,0,0,null,null,null,null,0,0,217,3019,500,Yoel Roshi,Will The Thrill,Brusdar Powerade,Will The Thrill,Acadia Peregrines,Kansas City Kitties,1,bottom,001,1,0,false,false,MLN,5,null
43321,495,50901059,null,null,null,null,null,null,7,3,Steal,SB2,1_1_SB2,2093,1041,null,4010,4010,0,0,0,0,0,null,null,null,null,0,0,321,4010,69,True Pierce,North McLean,Barney Summers,North McLean,Kansas City Kitties,Acadia Peregrines,6,top,001,1,0,false,false,MLN,5,null
43347,496,50902019,null,null,null,null,null,null,1,1,Steal,SB2,1_1_SB2,1113,1166,null,1073,1073,0,0,0,0,0,null,null,null,null,0,0,436,1073,690,Cookie Mongster,Juan Diego De Las Rosas Jr.,Ecliptic Astrum,Juan Diego De Las Rosas Jr.,Miami Fuego,Baldur's Gate Beholders,3,top,001,1,0,false,false,MLN,5,null
43360,496,50902032,null,null,null,null,null,null,5,2,Steal,SB2,1_1_SB2,4081,1166,null,1056,1056,0,0,0,0,0,null,null,null,null,0,0,93,1056,950,Toppo Thamornin,Henrik Omega,Ecliptic Astrum,Henrik Omega,Miami Fuego,Baldur's Gate Beholders,4,top,001,1,0,false,false,MLN,5,null
43375,496,50902047,null,null,null,null,null,null,5,2,Steal,SB2,1_1_SB2,4081,1166,null,5012,5012,0,0,0,0,0,null,null,null,null,0,0,574,5012,842,Toppo Thamornin,Ben Bramly,Ecliptic Astrum,Ben Bramly,Miami Fuego,Baldur's Gate Beholders,6,top,001,1,0,false,false,MLN,5,null
40731,449,50303013,null,null,null,null,null,null,0,3,Steal,SB2,0_1_SB2,2075,1191,null,2082,2082,0,0,0,0,0,null,null,null,null,0,0,714,2082,551,Tactical Panda,Dixon Uraz,Morris Deratt,Dixon Uraz,Gas House Gorillas,R'Lyeh Ancients,2,top,001,0,0,false,false,MLN,5,null
43399,497,50903015,null,null,null,null,null,null,5,0,Steal,CS2,2_1_CS2,2104,3077,null,3069,1082,0,0,0,0,0,null,null,null,null,0,0,561,1082,155,Bobby Portis,Wallace Grommet,Derek Bongiovanni,Basebally McBaseballface Jr.,Ursa Major Grizzlies,Raccoon City Outbreak,2,top,001,2,0,false,false,MLN,5,null
43475,498,50904035,null,null,null,null,null,null,1,1,Steal,SB2,1_1_SB2,2000,1063,null,1158,1158,0,0,0,0,0,null,null,null,null,0,0,991,1158,712,Jerry Jingles,Master Cashier,Alex Yaxley,Master Cashier,Sunnydale Slayers,Carolina Reapers,5,top,001,1,0,false,false,MLN,5,null
43478,498,50904038,null,null,null,null,null,null,2,1,Steal,SB2,2_1_SB2,2000,1063,null,1035,1035,0,0,0,0,0,null,null,null,null,0,0,229,1035,927,Jerry Jingles,Pete Wheeler,Alex Yaxley,Pete Wheeler,Sunnydale Slayers,Carolina Reapers,5,top,001,2,0,false,false,MLN,5,null
43504,499,50905012,null,null,null,null,null,null,0,0,Steal,CS2,1_1_CS2,5022,4043,null,1012,1012,0,0,0,0,0,null,null,null,null,0,0,124,1012,530,John Smith,Reservoir Butler,Cap Keeler,Reservoir Butler,Sopher McDophers,Gas House Gorillas,2,top,001,1,0,false,false,MLN,5,null
43513,499,50905021,null,null,null,null,null,null,0,1,Steal,SB2,0_1_SB2,5022,4043,null,1220,1220,0,0,0,0,0,null,null,null,null,0,0,678,1220,530,John Smith,Al Ternate,Cap Keeler,Al Ternate,Sopher McDophers,Gas House Gorillas,3,top,001,0,0,false,false,MLN,5,null
43518,499,50905026,null,null,null,null,null,null,1,1,Steal,CS2,0_1_CS2,1008,1206,null,1184,1184,0,0,0,0,0,null,null,null,null,0,0,555,1184,999,Atlas Quin,Buzz Schwinghammer,VeeDee Johnson,Buzz Schwinghammer,Gas House Gorillas,Sopher McDophers,3,bottom,001,0,0,false,false,MLN,5,null
43521,499,50905029,null,null,null,null,null,null,1,1,Steal,CS2,2_1_CS2,1008,1206,null,5007,5007,0,0,0,0,0,null,null,null,null,0,0,666,5007,312,Atlas Quin,Dick Richards,VeeDee Johnson,Dick Richards,Gas House Gorillas,Sopher McDophers,3,bottom,001,1,0,false,false,MLN,5,null
43524,499,50905032,null,null,null,null,null,null,1,1,Steal,CS2,1_1_CS2,5022,4043,null,1006,1006,0,0,0,0,0,null,null,null,null,0,0,528,1006,848,John Smith,Smitty Hoppenscotch,Cap Keeler,Smitty Hoppenscotch,Sopher McDophers,Gas House Gorillas,4,top,001,1,0,false,false,MLN,5,null
43591,500,50906039,null,null,null,null,null,null,0,0,Steal,CS2,2_1_CS2,1061,1052,null,4007,4007,0,0,0,0,0,null,null,null,null,0,0,808,4007,343,Hudson Hildebrandt,Reese Worthington,Zed Leona,Reese Worthington,Halifax Highlanders,Humongous Melonheads,5,bottom,001,2,0,false,false,MLN,5,null
43594,500,50906042,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,2025,1036,null,1169,1169,0,0,0,0,0,null,null,null,null,0,0,15,1055,700,Britt O'War,Jerome Garcia,Spike Suzuki,Osmosis Jones,Humongous Melonheads,Halifax Highlanders,6,top,001,1,0,false,false,MLN,5,null
43603,501,50907003,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,2075,1071,null,4040,4040,0,0,0,0,0,null,null,null,null,0,0,118,4040,317,Tactical Panda,Trogdor Fhqwhgads,Isaac Saffron,Trogdor Fhqwhgads,Reykjavik Valkyries,R'Lyeh Ancients,1,top,001,1,0,false,false,MLN,5,null
43635,501,50907035,null,null,null,null,null,null,3,2,Steal,SB2,0_1_SB2,4078,1071,null,4019,4019,0,0,0,0,0,null,null,null,null,0,0,118,4019,12,Sleve McDichael,Russel Ellis,Isaac Saffron,Russel Ellis,Reykjavik Valkyries,R'Lyeh Ancients,5,top,001,0,0,false,false,MLN,5,null
43657,502,50908007,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,3083,5024,null,5034,5034,0,0,0,0,0,null,null,null,null,0,0,791,5034,100,Poop McGee,Haloick Oasis,Simba Martinez II,Haloick Oasis,Aruba Sea Serpents,Portland Pioneers,1,bottom,001,0,0,false,false,MLN,5,null
43659,502,50908009,null,null,null,null,null,null,0,1,Steal,SB2,0_1_SB2,3083,5024,null,2055,2055,0,0,0,0,0,null,null,null,null,0,0,250,2055,240,Poop McGee,Harry Peritestes,Simba Martinez II,Harry Peritestes,Aruba Sea Serpents,Portland Pioneers,1,bottom,001,0,0,false,false,MLN,5,null
43667,502,50908017,null,null,null,null,null,null,0,1,Steal,CS2,0_1_CS2,3073,5024,null,2108,2108,0,0,0,0,0,null,null,null,null,0,0,120,2108,619,Matt Himynamis,Arm N. Hammer,Simba Martinez II,Arm N. Hammer,Aruba Sea Serpents,Portland Pioneers,2,bottom,001,0,0,false,false,MLN,5,null
43675,502,50908025,null,null,null,null,null,null,0,1,Steal,SB2,1_1_SB2,3073,5024,null,5034,5034,0,0,0,0,0,null,null,null,null,0,0,765,5034,1000,Matt Himynamis,Haloick Oasis,Simba Martinez II,Haloick Oasis,Aruba Sea Serpents,Portland Pioneers,3,bottom,001,1,0,false,false,MLN,5,null
43679,502,50908029,null,null,null,null,null,null,0,1,Steal,CS2,0_1_CS2,3056,5011,null,2069,2069,0,0,0,0,0,null,null,null,null,0,0,12,2069,450,Donatello Chalupa,Tygen Shinybeard,Mo Mo,Tygen Shinybeard,Portland Pioneers,Aruba Sea Serpents,4,top,001,0,0,false,false,MLN,5,null
43685,502,50908035,null,null,null,null,null,null,0,1,Steal,SB2,2_1_SB2,3073,5024,null,2108,2108,0,0,0,0,0,null,null,null,null,0,0,901,2108,990,Matt Himynamis,Arm N. Hammer,Simba Martinez II,Arm N. Hammer,Aruba Sea Serpents,Portland Pioneers,4,bottom,001,2,0,false,false,MLN,5,null
43692,502,50908042,null,null,null,null,null,null,1,1,Steal,CS2,0_1_CS2,3073,5024,null,4079,4079,0,0,0,0,0,null,null,null,null,0,0,1000,4079,333,Matt Himynamis,Pedro Cerrano-Spaz,Simba Martinez II,Pedro Cerrano-Spaz,Aruba Sea Serpents,Portland Pioneers,5,bottom,001,0,0,false,false,MLN,5,null
43701,503,51001002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,1074,1164,null,1137,1137,0,0,0,0,0,null,null,null,null,0,0,1,1137,841,Donked McToad,Jimmy Johns,Zin Martinez,Jimmy Johns,Acadia Peregrines,Miami Fuego,1,top,001,0,0,false,false,MLN,5,null
43716,503,51001017,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,1135,1041,null,1017,1017,0,0,0,0,0,null,null,null,null,0,0,221,1017,243,Ryan Gastings,Joe Runzer,Barney Summers,Joe Runzer,Miami Fuego,Acadia Peregrines,2,bottom,001,1,0,false,false,MLN,5,null
43728,503,51001029,null,null,null,null,null,null,0,2,Steal,SB2,2_1_SB2,1135,1041,null,1217,1217,0,0,0,0,0,null,null,null,null,0,0,919,1217,15,Ryan Gastings,Johnny Dickshot,Barney Summers,Johnny Dickshot,Miami Fuego,Acadia Peregrines,3,bottom,001,2,0,false,false,MLN,5,null
41230,458,50404033,null,null,null,null,null,null,3,0,Steal,SB2,1_1_SB2,1087,3039,null,1099,1099,0,0,0,0,0,null,null,null,null,0,0,105,1099,110,Foxx Dashington,Baron Samedi,Bob Wehadababyitzaboy,Baron Samedi,Miami Fuego,Sunnydale Slayers,4,bottom,001,1,0,false,false,MLN,5,null
41236,458,50404039,null,null,null,null,null,null,3,2,Steal,SB2,0_1_SB2,2032,1071,null,3039,3039,0,0,0,0,0,null,null,null,null,0,0,222,3039,518,Kali McSuntas,Bob Wehadababyitzaboy,Isaac Saffron,Bob Wehadababyitzaboy,Sunnydale Slayers,Miami Fuego,5,top,001,0,0,false,false,MLN,5,null
43848,506,51004005,null,null,null,null,null,null,0,0,Steal,CS2,0_1_CS2,3027,3077,null,1035,1035,0,0,0,0,0,null,null,null,null,0,0,619,1035,999,Diego Medina,Pete Wheeler,Derek Bongiovanni,Pete Wheeler,Sunnydale Slayers,Raccoon City Outbreak,1,bottom,001,0,0,false,false,MLN,5,null
43851,506,51004008,null,null,null,null,null,null,0,0,Steal,SB2,2_1_SB2,3027,3077,null,3039,3039,0,0,0,0,0,null,null,null,null,0,0,382,3039,500,Diego Medina,Bob Wehadababyitzaboy,Derek Bongiovanni,Bob Wehadababyitzaboy,Sunnydale Slayers,Raccoon City Outbreak,1,bottom,001,1,0,false,false,MLN,5,null
43855,506,51004012,null,null,null,null,null,null,0,0,Steal,CS2,1_1_CS2,2081,4069,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,834,1119,250,Cal Lidous,Willie Mays Hayes,Hot Dog Jeopardy,Willie Mays Hayes,Raccoon City Outbreak,Sunnydale Slayers,2,top,001,1,0,false,false,MLN,5,null
43877,506,51004034,null,null,null,null,null,null,1,0,Steal,SB2,1_1_SB2,3027,3077,null,3053,3053,0,0,0,0,0,null,null,null,null,0,0,102,1158,199,Diego Medina,Juniped Panda,Derek Bongiovanni,Master Cashier,Sunnydale Slayers,Raccoon City Outbreak,4,bottom,001,1,0,false,false,MLN,5,null
43927,507,51005026,null,null,null,null,null,null,4,0,Steal,CS2,1_1_CS2,1122,3043,null,1051,1051,0,0,0,0,0,null,null,null,null,0,0,864,1051,469,Finkle Sparkles,Superbone Threefinger,Rekt Kiddo,Superbone Threefinger,Reykjavik Valkyries,Gas House Gorillas,3,bottom,001,1,0,false,false,MLN,5,null
43955,507,51005054,null,null,null,null,null,null,12,0,Steal,CS4,1_6_CS4,1051,4065,null,3012,0,3012,5007,0,0,0,null,null,null,null,0,0,327,5007,827,Superbone Threefinger,Rusty Nails,Tristan Scoops,Dick Richards,Gas House Gorillas,Reykjavik Valkyries,6,top,110,1,0,false,false,MLN,5,null
43956,507,51005055,null,null,null,null,null,null,12,0,Steal,CS4,2_3_CS4,1051,4065,null,3012,0,0,3012,0,0,0,null,null,null,null,0,0,880,3012,327,Superbone Threefinger,Rusty Nails,Tristan Scoops,Rusty Nails,Gas House Gorillas,Reykjavik Valkyries,6,top,100,1,0,false,false,MLN,5,null
43968,508,51006006,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,3057,1210,null,3092,3092,0,0,0,0,0,null,null,null,null,0,0,819,3092,982,Frozen Inertia,Thelonius Junk,Berna Pozo,Thelonius Junk,Aruba Sea Serpents,Halifax Highlanders,1,bottom,001,0,0,false,false,MLN,5,null
43978,508,51006016,null,null,null,null,null,null,0,1,Steal,CS2,0_1_CS2,3057,1210,null,2055,2055,0,0,0,0,0,null,null,null,null,0,0,513,2055,180,Frozen Inertia,Harry Peritestes,Berna Pozo,Harry Peritestes,Aruba Sea Serpents,Halifax Highlanders,2,bottom,001,0,0,false,false,MLN,5,null
43988,508,51006026,null,null,null,null,null,null,0,1,Steal,SB2,1_1_SB2,3057,1210,null,2086,2086,0,0,0,0,0,null,null,null,null,0,0,37,2086,1000,Frozen Inertia,Drew Ekstrum,Berna Pozo,Drew Ekstrum,Aruba Sea Serpents,Halifax Highlanders,3,bottom,001,1,0,false,false,MLN,5,null
43998,508,51006036,null,null,null,null,null,null,0,2,Steal,SB2,2_1_SB2,3057,1210,null,4079,4079,0,0,0,0,0,null,null,null,null,0,0,382,4079,626,Frozen Inertia,Pedro Cerrano-Spaz,Berna Pozo,Pedro Cerrano-Spaz,Aruba Sea Serpents,Halifax Highlanders,4,bottom,001,2,0,false,false,MLN,5,null
44010,508,51006048,null,null,null,null,null,null,0,2,Steal,SB2,1_1_SB2,4050,5034,null,1210,1210,0,0,0,0,0,null,null,null,null,0,0,305,4072,435,Cali Guerensk,Berna Pozo,Haloick Oasis,Nicholas Fouss,Halifax Highlanders,Aruba Sea Serpents,6,top,001,1,0,false,false,MLN,5,null
44044,509,51007032,null,null,null,null,null,null,3,3,Steal,CS2,1_1_CS2,2090,1071,null,1012,1012,0,0,0,0,0,null,null,null,null,0,0,565,1012,100,Goro Shinoda,Reservoir Butler,Isaac Saffron,Reservoir Butler,Sopher McDophers,R'Lyeh Ancients,4,bottom,001,1,0,false,false,MLN,5,null
44060,509,51007048,null,null,null,null,null,null,3,3,Steal,SB2,0_1_SB2,2090,1071,null,1206,1206,0,0,0,0,0,null,null,null,null,0,0,265,1001,999,Goro Shinoda,VeeDee Johnson,Isaac Saffron,Crash Davis,Sopher McDophers,R'Lyeh Ancients,6,bottom,001,0,0,false,false,MLN,5,null
44088,510,51008027,null,null,null,null,null,null,1,2,Steal,CS2,1_1_CS2,2078,1052,null,1069,1069,0,0,0,0,0,null,null,null,null,0,0,554,1069,1000,Rascal Alex,Rub A. Chikin,Zed Leona,Rub A. Chikin,Portland Pioneers,Humongous Melonheads,3,bottom,001,1,0,false,false,MLN,5,null
44102,510,51008041,null,null,null,null,null,null,1,2,Steal,SB2,0_1_SB2,2078,1052,null,4048,4048,0,0,0,0,0,null,null,null,null,0,0,309,4048,88,Rascal Alex,Mike Fruitstand,Zed Leona,Mike Fruitstand,Portland Pioneers,Humongous Melonheads,5,bottom,001,0,0,false,false,MLN,5,null
44124,511,51101015,null,null,null,null,null,null,2,2,Steal,CS2,1_1_CS2,4037,1063,null,4073,4073,0,0,0,0,0,null,null,null,null,0,0,814,4073,333,Thor Odinsson,Sconnie McSwings,Alex Yaxley,Sconnie McSwings,Acadia Peregrines,Carolina Reapers,2,top,001,1,0,false,false,MLN,5,null
44132,511,51101023,null,null,null,null,null,null,2,2,Steal,CS2,0_1_CS2,4037,1063,null,3019,3019,0,0,0,0,0,null,null,null,null,0,0,958,3019,333,Thor Odinsson,Will The Thrill,Alex Yaxley,Will The Thrill,Acadia Peregrines,Carolina Reapers,3,top,001,0,0,false,false,MLN,5,null
44204,512,51102041,null,null,null,null,null,null,3,2,Steal,CS2,0_1_CS2,4081,1166,null,3011,3011,0,0,0,0,0,null,null,null,null,0,0,969,3023,404,Toppo Thamornin,Josef Samuelsson,Ecliptic Astrum,Dinger Sampson,Raccoon City Outbreak,Baldur's Gate Beholders,5,bottom,001,0,0,false,false,MLN,5,null
44268,513,51103044,null,null,null,null,null,null,4,4,Steal,CS2,1_1_CS2,2096,1002,null,1217,1217,0,0,0,0,0,null,null,null,null,0,0,455,4068,951,Adam Croft,Johnny Dickshot,Garitek,Cam’ron West,Miami Fuego,Ursa Major Grizzlies,5,top,001,1,0,false,true,MLN,5,null
44294,514,51104015,null,null,null,null,null,null,0,3,Steal,CS2,1_1_CS2,3088,4066,null,2002,2002,0,0,0,0,0,null,null,null,null,0,0,750,2002,314,Yoel Roshi,Assassin Xekutioner,Brusdar Powerade,Assassin Xekutioner,Sunnydale Slayers,Kansas City Kitties,2,bottom,001,1,0,false,false,MLN,5,null
44307,514,51104028,null,null,null,null,null,null,0,3,Steal,CS2,2_1_CS2,5025,3039,null,4010,4010,0,0,0,0,0,null,null,null,null,0,0,970,4010,300,Doc Wingduck,North McLean,Bob Wehadababyitzaboy,North McLean,Kansas City Kitties,Sunnydale Slayers,4,top,001,2,0,false,false,MLN,5,null
44351,515,51105031,null,null,null,null,null,null,0,2,Steal,CS2,1_1_CS2,5022,4043,null,5002,5002,0,0,0,0,0,null,null,null,null,0,0,69,5002,475,John Smith,Luigi DaBetterBruduh,Cap Keeler,Luigi DaBetterBruduh,Humongous Melonheads,Gas House Gorillas,4,bottom,001,1,0,false,false,MLN,5,null
44373,516,51106010,null,null,null,null,null,null,0,2,Steal,SB2,0_1_SB2,1024,1210,null,1151,1151,0,0,0,0,0,null,null,null,null,0,0,539,1151,645,Jordan Peppers,Lance Lummoxx,Berna Pozo,Lance Lummoxx,Sopher McDophers,Halifax Highlanders,2,top,001,0,0,false,false,MLN,5,null
44412,516,51106049,null,null,null,null,null,null,5,6,Steal,CS2,1_1_CS2,2025,1210,null,1206,1206,0,0,0,0,0,null,null,null,null,0,0,635,1001,33,Britt O'War,VeeDee Johnson,Berna Pozo,Crash Davis,Sopher McDophers,Halifax Highlanders,6,top,001,1,0,false,false,MLN,5,null
44415,517,51107002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,1145,1071,null,5034,5034,0,0,0,0,0,null,null,null,null,0,0,603,5034,700,Artie Ziff,Haloick Oasis,Isaac Saffron,Haloick Oasis,Aruba Sea Serpents,R'Lyeh Ancients,1,top,001,0,0,false,false,MLN,5,null
44420,517,51107007,null,null,null,null,null,null,2,0,Steal,CS2,1_5_CS2,1145,1071,null,5021,5021,0,2097,0,0,0,null,null,null,null,0,0,335,5021,650,Artie Ziff,Kenny Kawaguchi,Isaac Saffron,Kenny Kawaguchi,Aruba Sea Serpents,R'Lyeh Ancients,1,top,101,1,0,false,false,MLN,5,null
44427,517,51107014,null,null,null,null,null,null,2,0,Steal,SB2,0_1_SB2,1145,1071,null,3080,3080,0,0,0,0,0,null,null,null,null,0,0,111,3080,811,Artie Ziff,Jeff Dingerhitter,Isaac Saffron,Jeff Dingerhitter,Aruba Sea Serpents,R'Lyeh Ancients,2,top,001,0,0,false,false,MLN,5,null
44440,517,51107027,null,null,null,null,null,null,2,1,Steal,SB2,1_1_SB2,1145,1071,null,5039,5039,0,0,0,0,0,null,null,null,null,0,0,821,5039,17,Artie Ziff,Roidy Magoo,Isaac Saffron,Roidy Magoo,Aruba Sea Serpents,R'Lyeh Ancients,3,top,001,1,0,false,false,MLN,5,null
44461,517,51107048,null,null,null,null,null,null,2,5,Steal,SB2,1_1_SB2,4078,1071,null,5039,5039,0,0,0,0,0,null,null,null,null,0,0,500,5039,800,Sleve McDichael,Roidy Magoo,Isaac Saffron,Roidy Magoo,Aruba Sea Serpents,R'Lyeh Ancients,5,top,001,1,0,false,false,MLN,5,null
44479,518,51108004,null,null,null,null,null,null,0,0,Steal,SB2,2_1_SB2,1079,4065,null,4048,4048,0,0,0,0,0,null,null,null,null,0,0,777,4048,550,Babatunde Oladotun,Mike Fruitstand,Tristan Scoops,Mike Fruitstand,Portland Pioneers,Reykjavik Valkyries,1,top,001,2,0,false,false,MLN,5,null
44481,518,51108006,null,null,null,null,null,null,1,0,Steal,SB2,2_1_SB2,1079,4065,null,2094,2094,0,0,0,0,0,null,null,null,null,0,0,333,2094,550,Babatunde Oladotun,JZ (but not the rapper),Tristan Scoops,JZ (but not the rapper),Portland Pioneers,Reykjavik Valkyries,1,top,001,2,0,false,false,MLN,5,null
44497,518,51108022,null,null,null,null,null,null,1,2,Steal,SB2,0_1_SB2,1079,4065,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,3,1119,290,Babatunde Oladotun,Willie Mays Hayes,Tristan Scoops,Willie Mays Hayes,Portland Pioneers,Reykjavik Valkyries,3,top,001,0,0,false,false,MLN,5,null
44521,518,51108046,null,null,null,null,null,null,2,5,Steal,CS2,2_1_CS2,1079,4065,null,2094,2094,0,0,0,0,0,null,null,null,null,0,0,888,2094,550,Babatunde Oladotun,JZ (but not the rapper),Tristan Scoops,JZ (but not the rapper),Portland Pioneers,Reykjavik Valkyries,5,top,001,2,0,false,false,MLN,5,null
44527,518,51108052,null,null,null,null,null,null,2,5,Steal,CS2,0_1_CS2,3063,4065,null,4042,4042,0,0,0,0,0,null,null,null,null,0,0,230,4042,630,Tyrone Jennings III,Sarah Buntingsworth,Tristan Scoops,Sarah Buntingsworth,Portland Pioneers,Reykjavik Valkyries,6,top,001,0,0,false,false,MLN,5,null
44690,521,51203036,null,null,null,null,null,null,0,4,Steal,SB2,1_1_SB2,4078,1071,null,4043,4043,0,0,0,0,0,null,null,null,null,0,0,276,4043,437,Sleve McDichael,Cap Keeler,Isaac Saffron,Cap Keeler,Gas House Gorillas,R'Lyeh Ancients,4,bottom,001,1,0,false,false,MLN,5,null
