con,eye,pwr,spd,batter_label,pitcher,p_hand,p_mov,p_cmd,p_vel,p_awr,HR,3B,2B,1B,IF1B,BB,FO,PO,GO,K,BB_pct,1B_pct,2B_pct,3B_pct,HR_pct,H_pct,AVG,OBP,SLG,OPS,xRV,steal_bonus,xRV_steal
3,5,1,3,3-5-1-3,Pablo Sanchez,R,5,4,2,1,17,7,32,74,11,39,49,26,123,123,0.0778,0.1697,0.0639,0.014,0.0339,0.2814,0.3052,0.3593,0.5152,0.8744,-0.0122,0.0,-0.0122
3,5,1,3,3-5-1-3,Finkle Sparkles,R,4,2,4,2,7,6,30,91,10,54,49,34,108,112,0.1078,0.2016,0.0599,0.012,0.014,0.2874,0.3221,0.3952,0.4631,0.8583,-0.006,0.0,-0.006
3,5,1,3,3-5-1-3,Kyuss Kosades,R,3,3,5,1,1,7,32,100,11,45,52,41,110,102,0.0898,0.2216,0.0639,0.014,0.002,0.3014,0.3311,0.3912,0.4386,0.8298,-0.0143,0.0,-0.0143
3,5,1,3,3-5-1-3,Mama Luigi,L,4,1,2,5,18,4,27,86,8,68,44,24,105,117,0.1357,0.1876,0.0539,0.008,0.0359,0.2854,0.3303,0.4212,0.5358,0.957,0.0209,0.0,0.0209
3,5,1,3,3-5-1-3,Meerkat Preller,L,4,5,1,2,20,7,31,83,11,35,46,23,128,117,0.0699,0.1876,0.0619,0.014,0.0399,0.3034,0.3262,0.3733,0.5515,0.9248,-0.0003,0.0,-0.0003
3,5,1,3,3-5-1-3,Adam Croft,L,5,4,1,2,20,7,31,75,11,41,47,22,117,130,0.0818,0.1717,0.0619,0.014,0.0399,0.2874,0.313,0.3693,0.5413,0.9106,-0.0027,0.0,-0.0027
3,5,1,3,3-5-1-3,Jamal Fyre,R,4,1,5,2,1,6,30,97,10,65,50,39,91,112,0.1297,0.2136,0.0599,0.012,0.002,0.2874,0.3303,0.4172,0.4335,0.8507,-0.0007,0.0,-0.0007
3,5,1,3,3-5-1-3,Sock Monkey,L,2,3,4,3,8,6,30,102,10,48,48,34,118,97,0.0958,0.2236,0.0599,0.012,0.016,0.3114,0.3444,0.4072,0.4901,0.8973,0.0026,0.0,0.0026
3,5,1,3,3-5-1-3,Tony Smehrik,L,3,5,2,2,18,7,31,89,11,35,47,26,130,107,0.0699,0.1996,0.0619,0.014,0.0359,0.3114,0.3348,0.3812,0.5472,0.9284,0.0019,0.0,0.0019
3,5,1,3,3-5-1-3,Arby Eye,L,1,5,4,2,8,7,31,109,11,35,49,35,131,85,0.0699,0.2395,0.0619,0.014,0.016,0.3313,0.3562,0.4012,0.5043,0.9055,0.0006,0.0,0.0006
3,5,1,3,3-5-1-3,Jimothy Jhompson,L,4,2,4,2,8,7,31,95,11,57,48,33,94,117,0.1138,0.2116,0.0619,0.014,0.016,0.3034,0.3423,0.4172,0.4977,0.9149,0.0102,0.0,0.0102
3,5,1,3,3-5-1-3,Jura Benjamin Juney,R,2,5,4,1,7,7,32,97,11,34,51,35,135,92,0.0679,0.2156,0.0639,0.014,0.014,0.3074,0.3298,0.3752,0.4732,0.8485,-0.016,0.0,-0.016
3,5,1,3,3-5-1-3,Trevor Rose,R,3,2,4,3,7,5,29,95,9,54,49,34,117,102,0.1078,0.2076,0.0579,0.01,0.014,0.2894,0.3244,0.3972,0.4586,0.8558,-0.0063,0.0,-0.0063
3,5,1,3,3-5-1-3,K Junk,R,5,4,1,2,19,6,30,73,10,39,48,23,130,123,0.0778,0.1657,0.0599,0.012,0.0379,0.2754,0.2987,0.3533,0.513,0.8663,-0.0153,0.0,-0.0153
3,5,1,3,3-5-1-3,Kevin James,L,3,3,5,1,1,8,33,105,12,48,50,40,97,107,0.0958,0.2335,0.0659,0.016,0.002,0.3174,0.351,0.4132,0.4658,0.879,0.0005,0.0,0.0005
3,5,1,3,3-5-1-3,Damon Razor,L,2,4,4,2,8,7,31,102,11,41,49,35,120,97,0.0818,0.2255,0.0619,0.014,0.016,0.3174,0.3457,0.3992,0.4957,0.8949,-0.0006,0.0,-0.0006
3,5,1,3,3-5-1-3,Dakota Carolina Montana,R,3,4,2,3,17,5,29,85,9,39,48,26,141,102,0.0778,0.1876,0.0579,0.01,0.0339,0.2894,0.3139,0.3673,0.5087,0.8759,-0.011,0.0,-0.011
3,5,1,3,3-5-1-3,Haloick Oasis,L,3,5,2,2,18,7,31,89,11,35,47,26,130,107,0.0699,0.1996,0.0619,0.014,0.0359,0.3114,0.3348,0.3812,0.5472,0.9284,0.0019,0.0,0.0019
3,5,1,3,3-5-1-3,Johnny Dickshot,R,4,4,3,1,15,7,32,82,11,39,49,30,124,112,0.0778,0.1856,0.0639,0.014,0.0299,0.2934,0.3182,0.3713,0.5152,0.8864,-0.0077,0.0,-0.0077
3,5,1,3,3-5-1-3,Mitch Meanmug,R,4,3,3,2,15,6,30,83,10,45,49,29,122,112,0.0898,0.1856,0.0599,0.012,0.0299,0.2874,0.3158,0.3772,0.5066,0.8838,-0.0061,0.0,-0.0061
3,5,1,3,3-5-1-3,Spitty McSpit,L,1,4,2,5,18,4,27,100,8,41,46,26,146,85,0.0818,0.2156,0.0539,0.008,0.0359,0.3134,0.3413,0.3952,0.5348,0.93,0.0051,0.0,0.0051
3,5,1,3,3-5-1-3,Smokey Zygowski,R,4,4,2,2,17,6,30,81,10,39,48,26,132,112,0.0778,0.1816,0.0599,0.012,0.0339,0.2874,0.3117,0.3653,0.513,0.8783,-0.0107,0.0,-0.0107
3,5,1,3,3-5-1-3,XxXJuniJuni PandaXxX,L,2,5,4,1,8,8,33,101,12,35,50,35,122,97,0.0699,0.2255,0.0659,0.016,0.016,0.3234,0.3476,0.3932,0.5043,0.8975,-0.0022,0.0,-0.0022
3,5,1,3,3-5-1-3,R'lyeh Cultist 14,R,5,4,1,2,19,6,30,73,10,39,48,23,130,123,0.0778,0.1657,0.0599,0.012,0.0379,0.2754,0.2987,0.3533,0.513,0.8663,-0.0153,0.0,-0.0153
3,5,1,3,3-5-1-3,VI,L,3,3,5,1,1,8,33,105,12,48,50,40,97,107,0.0958,0.2335,0.0659,0.016,0.002,0.3174,0.351,0.4132,0.4658,0.879,0.0005,0.0,0.0005
3,5,1,3,3-5-1-3,December Beckett,R,4,3,2,3,17,5,29,81,9,45,48,25,130,112,0.0898,0.1796,0.0579,0.01,0.0339,0.2814,0.3092,0.3713,0.5066,0.8778,-0.0086,0.0,-0.0086
3,5,1,3,3-5-1-3,AJ Wolfe,L,5,5,1,1,20,8,33,74,12,35,47,23,119,130,0.0699,0.1717,0.0659,0.016,0.0399,0.2934,0.3155,0.3633,0.5494,0.9126,-0.0042,0.0,-0.0042
3,5,1,3,3-5-1-3,John Applebees,R,3,3,4,2,7,6,30,95,10,45,50,34,122,102,0.0898,0.2096,0.0599,0.012,0.014,0.2954,0.3246,0.3852,0.4627,0.8479,-0.012,0.0,-0.012
3,5,2,2,3-5-2-2,Bucky Gorgonzola,L,2,3,5,2,8,6,30,103,10,48,48,34,117,97,0.0958,0.2255,0.0599,0.012,0.016,0.3134,0.3466,0.4092,0.4923,0.9015,0.0039,0.0,0.0039
3,5,2,2,3-5-2-2,Captain Trash,L,4,1,2,5,20,3,24,88,6,68,43,21,111,117,0.1357,0.1876,0.0479,0.006,0.0399,0.2814,0.3256,0.4172,0.5335,0.9507,0.0185,0.0,0.0185
3,5,2,2,3-5-2-2,Dirk Digglet,R,5,4,2,1,19,6,30,74,10,39,48,23,129,123,0.0778,0.1677,0.0599,0.012,0.0379,0.2774,0.3009,0.3553,0.5152,0.8704,-0.0141,0.0,-0.0141
3,5,2,2,3-5-2-2,Lightning Volt,R,4,1,4,3,15,4,28,84,8,65,46,28,111,112,0.1297,0.1836,0.0559,0.008,0.0299,0.2774,0.3188,0.4072,0.5046,0.9118,0.0089,0.0,0.0089
3,5,2,2,3-5-2-2,Sterling Turlington,R,4,4,2,2,19,5,29,80,9,39,47,23,138,112,0.0778,0.1776,0.0579,0.01,0.0379,0.2834,0.3074,0.3613,0.5152,0.8764,-0.012,0.0,-0.012
3,5,2,2,3-5-2-2,Daz Reference,R,4,3,2,3,19,4,28,80,8,45,47,22,136,112,0.0898,0.1756,0.0559,0.008,0.0379,0.2774,0.3048,0.3673,0.5088,0.876,-0.0099,0.0,-0.0099
3,5,2,2,3-5-2-2,Dilwyn Silversheen,L,5,3,3,1,18,7,31,78,11,48,47,25,106,130,0.0958,0.1776,0.0619,0.014,0.0359,0.2894,0.3201,0.3852,0.5386,0.9239,0.0043,0.0,0.0043
3,5,2,2,3-5-2-2,Clifton McCullough,L,4,4,1,3,22,5,29,82,9,41,45,20,131,117,0.0818,0.1816,0.0579,0.01,0.0439,0.2934,0.3196,0.3752,0.5478,0.9231,0.0005,0.0,0.0005
3,5,2,2,3-5-2-2,Sheridan Blackstone,R,4,4,2,2,19,5,29,80,9,39,47,23,138,112,0.0778,0.1776,0.0579,0.01,0.0379,0.2834,0.3074,0.3613,0.5152,0.8764,-0.012,0.0,-0.012
3,5,2,2,3-5-2-2,Talon Wingdiver,R,4,2,5,1,7,6,30,92,10,54,49,34,107,112,0.1078,0.2036,0.0599,0.012,0.014,0.2894,0.3244,0.3972,0.4653,0.8625,-0.0047,0.0,-0.0047
3,5,2,2,3-5-2-2,Chunky Menthol,L,3,4,1,4,22,4,27,87,8,41,45,20,140,107,0.0818,0.1896,0.0539,0.008,0.0439,0.2954,0.3217,0.3772,0.5413,0.9185,-0.0004,0.0,-0.0004
3,5,2,2,3-5-2-2,Doc Dockerson,R,4,3,3,2,17,5,29,82,9,45,47,25,130,112,0.0898,0.1816,0.0579,0.01,0.0339,0.2834,0.3114,0.3733,0.5088,0.882,-0.0074,0.0,-0.0074
3,5,2,2,3-5-2-2,Ryan Sir-Wondery,L,4,2,4,2,16,6,30,88,10,57,46,28,103,117,0.1138,0.1956,0.0599,0.012,0.0319,0.2994,0.3378,0.4132,0.5405,0.9537,0.017,0.0,0.017
3,5,2,2,3-5-2-2,Alexander Duquense,R,2,4,5,1,7,6,30,99,10,39,51,35,132,92,0.0778,0.2176,0.0599,0.012,0.014,0.3034,0.329,0.3812,0.4654,0.8466,-0.0144,0.0,-0.0144
3,5,2,2,3-5-2-2,Annabelle TheGlorious,R,4,4,3,1,17,6,30,82,10,39,48,26,131,112,0.0778,0.1836,0.0599,0.012,0.0339,0.2894,0.3139,0.3673,0.5152,0.8824,-0.0095,0.0,-0.0095
3,5,2,2,3-5-2-2,Ant Man,R,3,3,5,1,7,6,30,96,10,45,50,34,121,102,0.0898,0.2116,0.0599,0.012,0.014,0.2974,0.3268,0.3872,0.4649,0.8521,-0.0108,0.0,-0.0108
3,5,2,2,3-5-2-2,Fabian Seacaster,L,4,4,2,2,20,6,30,84,10,41,46,22,125,117,0.0818,0.1876,0.0599,0.012,0.0399,0.2994,0.3261,0.3812,0.5478,0.9291,0.003,0.0,0.003
3,5,2,2,3-5-2-2,Hubert Dubois,R,2,4,5,1,7,6,30,99,10,39,51,35,132,92,0.0778,0.2176,0.0599,0.012,0.014,0.3034,0.329,0.3812,0.4654,0.8466,-0.0144,0.0,-0.0144
3,5,2,2,3-5-2-2,Angel Leon,L,5,3,3,1,18,7,31,78,11,48,47,25,106,130,0.0958,0.1776,0.0619,0.014,0.0359,0.2894,0.3201,0.3852,0.5386,0.9239,0.0043,0.0,0.0043
3,5,2,2,3-5-2-2,Jacob BallHitter,R,4,4,3,1,17,6,30,82,10,39,48,26,131,112,0.0778,0.1836,0.0599,0.012,0.0339,0.2894,0.3139,0.3673,0.5152,0.8824,-0.0095,0.0,-0.0095
3,5,2,2,3-5-2-2,Mickey Martino,L,4,4,1,3,22,5,29,82,9,41,45,20,131,117,0.0818,0.1816,0.0579,0.01,0.0439,0.2934,0.3196,0.3752,0.5478,0.9231,0.0005,0.0,0.0005
3,5,2,2,3-5-2-2,C.S. Verdad,R,4,5,2,1,19,6,30,80,10,34,48,23,139,112,0.0679,0.1796,0.0599,0.012,0.0379,0.2894,0.3105,0.3573,0.5225,0.8798,-0.0129,0.0,-0.0129
3,5,2,2,3-5-2-2,Carter Kendall,R,4,3,3,2,17,5,29,82,9,45,47,25,130,112,0.0898,0.1816,0.0579,0.01,0.0339,0.2834,0.3114,0.3733,0.5088,0.882,-0.0074,0.0,-0.0074
3,5,2,2,3-5-2-2,Don Bon,L,4,2,4,2,16,6,30,88,10,57,46,28,103,117,0.1138,0.1956,0.0599,0.012,0.0319,0.2994,0.3378,0.4132,0.5405,0.9537,0.017,0.0,0.017
3,5,2,2,3-5-2-2,Fat Lever,L,3,3,3,3,18,5,29,90,9,48,46,25,124,107,0.0958,0.1976,0.0579,0.01,0.0359,0.3014,0.3333,0.3972,0.5386,0.9358,0.0084,0.0,0.0084
3,5,2,2,3-5-2-2,Gracie Mlodzianowski-Cwej,R,3,5,2,2,19,5,29,84,9,34,48,23,148,102,0.0679,0.1856,0.0579,0.01,0.0379,0.2914,0.3126,0.3593,0.5182,0.8775,-0.0132,0.0,-0.0132
3,5,2,2,3-5-2-2,Salami,L,4,2,3,3,18,5,29,86,9,57,45,25,110,117,0.1138,0.1896,0.0579,0.01,0.0359,0.2934,0.3311,0.4072,0.5405,0.9477,0.0145,0.0,0.0145
3,5,2,2,3-5-2-2,Tuck,R,5,5,1,1,21,6,30,72,10,34,47,20,138,123,0.0679,0.1637,0.0599,0.012,0.0419,0.2774,0.2976,0.3453,0.5225,0.8678,-0.0174,0.0,-0.0174
3,5,2,2,3-5-2-2,Mickey May,R,2,5,4,1,15,6,30,91,10,34,49,30,144,92,0.0679,0.2016,0.0599,0.012,0.0299,0.3034,0.3255,0.3713,0.5118,0.883,-0.0098,0.0,-0.0098
3,5,2,2,3-5-2-2,Sonar McDeuceski,R,5,4,2,1,19,6,30,74,10,39,48,23,129,123,0.0778,0.1677,0.0599,0.012,0.0379,0.2774,0.3009,0.3553,0.5152,0.8704,-0.0141,0.0,-0.0141
3,5,2,2,3-5-2-2,Bingle Johnson,L,5,3,1,3,22,5,29,74,9,48,45,19,120,130,0.0958,0.1657,0.0579,0.01,0.0439,0.2774,0.3068,0.3733,0.5386,0.9119,-0.0007,0.0,-0.0007
3,5,2,2,3-5-2-2,Henry Atombomb,R,2,3,5,2,7,5,29,99,9,45,50,34,131,92,0.0898,0.2156,0.0579,0.01,0.014,0.2974,0.3268,0.3872,0.4583,0.8456,-0.0123,0.0,-0.0123
3,5,2,2,3-5-2-2,Nathanial Swenson,L,5,1,3,3,18,5,29,78,9,68,44,24,96,130,0.1357,0.1737,0.0579,0.01,0.0359,0.2774,0.321,0.4132,0.5358,0.949,0.0181,0.0,0.0181
3,5,2,2,3-5-2-2,Nash Ellis,R,2,2,4,4,15,3,26,92,7,54,48,29,135,92,0.1078,0.1976,0.0519,0.006,0.0299,0.2854,0.3199,0.3932,0.4922,0.8854,-0.0017,0.0,-0.0017
3,5,2,2,3-5-2-2,Hudson Hildebrandt,R,5,1,5,1,7,6,30,86,10,65,48,33,93,123,0.1297,0.1916,0.0599,0.012,0.014,0.2774,0.3188,0.4072,0.4633,0.8705,0.0013,0.0,0.0013
3,5,2,2,3-5-2-2,Rascal Alex,L,2,4,3,3,18,5,29,93,9,41,46,26,137,97,0.0818,0.2036,0.0579,0.01,0.0359,0.3074,0.3348,0.3892,0.537,0.9262,0.0036,0.0,0.0036
3,5,2,2,3-5-2-2,Sleve McDichael,R,5,1,3,3,17,4,28,76,8,65,46,24,110,123,0.1297,0.1677,0.0559,0.008,0.0339,0.2655,0.305,0.3952,0.5046,0.8998,0.0043,0.0,0.0043
3,5,2,2,3-5-2-2,Mad Monty,L,4,4,1,3,22,5,29,82,9,41,45,20,131,117,0.0818,0.1816,0.0579,0.01,0.0439,0.2934,0.3196,0.3752,0.5478,0.9231,0.0005,0.0,0.0005
3,5,2,2,3-5-2-2,John Wittman,L,3,2,5,2,8,6,30,100,10,57,47,33,103,107,0.1138,0.2196,0.0599,0.012,0.016,0.3074,0.3468,0.4212,0.4955,0.9167,0.0111,0.0,0.0111
3,5,2,2,3-5-2-2,Maurice Cheeks,R,4,2,5,1,7,6,30,92,10,54,49,34,107,112,0.1078,0.2036,0.0599,0.012,0.014,0.2894,0.3244,0.3972,0.4653,0.8625,-0.0047,0.0,-0.0047
3,5,2,2,3-5-2-2,Ricky Venucci,L,3,2,5,2,8,6,30,100,10,57,47,33,103,107,0.1138,0.2196,0.0599,0.012,0.016,0.3074,0.3468,0.4212,0.4955,0.9167,0.0111,0.0,0.0111
3,5,2,2,3-5-2-2,Ryan Gastings,L,2,4,2,4,20,4,27,92,8,41,46,22,144,97,0.0818,0.1996,0.0539,0.008,0.0399,0.3014,0.3283,0.3832,0.5348,0.918,0.0005,0.0,0.0005
3,5,2,2,3-5-2-2,Sheldor Sheldor,R,3,2,4,3,15,4,28,88,8,54,48,29,125,102,0.1078,0.1916,0.0559,0.008,0.0299,0.2854,0.3199,0.3932,0.5011,0.8943,0.0004,0.0,0.0004
3,5,2,2,3-5-2-2,Geno Scaramucci,L,5,4,1,2,22,6,30,74,10,41,46,20,122,130,0.0818,0.1677,0.0599,0.012,0.0439,0.2834,0.3087,0.3653,0.5435,0.9087,-0.004,0.0,-0.004
3,5,2,2,3-5-2-2,Kancing Mutlak,R,2,2,4,4,15,3,26,92,7,54,48,29,135,92,0.1078,0.1976,0.0519,0.006,0.0299,0.2854,0.3199,0.3932,0.4922,0.8854,-0.0017,0.0,-0.0017
3,5,2,2,3-5-2-2,peachespeachespeaches,R,2,3,2,5,19,2,23,91,5,45,47,22,155,92,0.0898,0.1916,0.0459,0.004,0.0379,0.2794,0.307,0.3693,0.4912,0.8605,-0.0135,0.0,-0.0135
3,5,2,2,3-5-2-2,Matt Himynamis,R,2,5,3,2,17,5,29,89,9,34,48,26,152,92,0.0679,0.1956,0.0579,0.01,0.0339,0.2974,0.3191,0.3653,0.5118,0.877,-0.0123,0.0,-0.0123
3,5,2,2,3-5-2-2,AALarry Longshot,R,3,2,4,3,15,4,28,88,8,54,48,29,125,102,0.1078,0.1916,0.0559,0.008,0.0299,0.2854,0.3199,0.3932,0.5011,0.8943,0.0004,0.0,0.0004
3,5,2,2,3-5-2-2,Joe Mitsubishi,R,3,5,3,1,17,6,30,86,10,34,48,26,142,102,0.0679,0.1916,0.0599,0.012,0.0339,0.2974,0.3191,0.3653,0.5182,0.8835,-0.0107,0.0,-0.0107
3,5,2,2,3-5-2-2,Satchel O'Cultist 44,L,4,2,4,2,16,6,30,88,10,57,46,28,103,117,0.1138,0.1956,0.0599,0.012,0.0319,0.2994,0.3378,0.4132,0.5405,0.9537,0.017,0.0,0.017
3,5,2,2,3-5-2-2,Brent Chillwater,L,5,3,1,3,22,5,29,74,9,48,45,19,120,130,0.0958,0.1657,0.0579,0.01,0.0439,0.2774,0.3068,0.3733,0.5386,0.9119,-0.0007,0.0,-0.0007
3,5,2,2,3-5-2-2,Triscuit McBiskit,R,5,4,1,2,21,5,29,72,9,39,47,20,136,123,0.0778,0.1617,0.0579,0.01,0.0419,0.2715,0.2944,0.3493,0.5152,0.8645,-0.0166,0.0,-0.0166
3,5,2,2,3-5-2-2,R'lyeh R'ivy,R,4,2,4,2,15,5,29,84,9,54,48,29,116,112,0.1078,0.1856,0.0579,0.01,0.0299,0.2834,0.3177,0.3912,0.5056,0.8968,0.0008,0.0,0.0008
3,5,2,2,3-5-2-2,Atlas Quin,L,3,2,4,3,16,5,29,92,9,57,46,28,112,107,0.1138,0.2016,0.0579,0.01,0.0319,0.3014,0.3401,0.4152,0.536,0.9512,0.0166,0.0,0.0166
3,5,2,2,3-5-2-2,Bartholomew Crumblepuff,L,3,2,4,3,16,5,29,92,9,57,46,28,112,107,0.1138,0.2016,0.0579,0.01,0.0319,0.3014,0.3401,0.4152,0.536,0.9512,0.0166,0.0,0.0166
3,5,2,2,3-5-2-2,Kenji Matsumoto,L,3,3,4,2,16,6,30,92,10,48,47,29,116,107,0.0958,0.2036,0.0599,0.012,0.0319,0.3074,0.34,0.4032,0.5386,0.9418,0.0109,0.0,0.0109
3,5,2,2,3-5-2-2,Liam,L,4,3,4,1,16,7,31,88,11,48,47,29,107,117,0.0958,0.1976,0.0619,0.014,0.0319,0.3054,0.3377,0.4012,0.543,0.9442,0.0113,0.0,0.0113
3,5,2,2,3-5-2-2,Max Muncy,L,5,2,3,2,18,6,30,78,10,57,46,25,101,130,0.1138,0.1756,0.0599,0.012,0.0359,0.2834,0.3198,0.3972,0.536,0.9332,0.01,0.0,0.01
3,5,2,2,3-5-2-2,Rusty Hammerschlagen,R,3,4,4,1,15,6,30,88,10,39,49,30,132,102,0.0778,0.1956,0.0599,0.012,0.0299,0.2974,0.3225,0.3752,0.5108,0.8861,-0.0073,0.0,-0.0073
3,5,2,2,3-5-2-2,Sara Rousseau,R,3,5,3,1,17,6,30,86,10,34,48,26,142,102,0.0679,0.1916,0.0599,0.012,0.0339,0.2974,0.3191,0.3653,0.5182,0.8835,-0.0107,0.0,-0.0107
3,5,2,2,3-5-2-2,Tyler Helman,L,3,4,4,1,16,7,31,92,11,41,47,30,119,107,0.0818,0.2056,0.0619,0.014,0.0319,0.3134,0.3413,0.3952,0.5435,0.9387,0.0077,0.0,0.0077
3,5,2,2,3-5-2-2,James St. Louis,R,2,5,2,3,19,4,28,87,8,34,48,23,158,92,0.0679,0.1896,0.0559,0.008,0.0379,0.2914,0.3126,0.3593,0.5118,0.8711,-0.0148,0.0,-0.0148
3,5,2,2,3-5-2-2,Joey Wheeler,L,5,3,2,2,20,6,30,76,10,48,46,22,113,130,0.0958,0.1717,0.0599,0.012,0.0399,0.2834,0.3135,0.3792,0.5386,0.9179,0.0018,0.0,0.0018
3,5,2,2,3-5-2-2,LaCarpetron Dukemarriot II,R,4,2,4,2,15,5,29,84,9,54,48,29,116,112,0.1078,0.1856,0.0579,0.01,0.0299,0.2834,0.3177,0.3912,0.5056,0.8968,0.0008,0.0,0.0008
3,5,2,2,3-5-2-2,Lane Drew,L,3,3,4,2,16,6,30,92,10,48,47,29,116,107,0.0958,0.2036,0.0599,0.012,0.0319,0.3074,0.34,0.4032,0.5386,0.9418,0.0109,0.0,0.0109
3,5,2,2,3-5-2-2,Pablo Sanchez,R,5,4,2,1,19,6,30,74,10,39,48,23,129,123,0.0778,0.1677,0.0599,0.012,0.0379,0.2774,0.3009,0.3553,0.5152,0.8704,-0.0141,0.0,-0.0141
3,5,2,2,3-5-2-2,Finkle Sparkles,R,4,2,4,2,15,5,29,84,9,54,48,29,116,112,0.1078,0.1856,0.0579,0.01,0.0299,0.2834,0.3177,0.3912,0.5056,0.8968,0.0008,0.0,0.0008
3,5,2,2,3-5-2-2,Kyuss Kosades,R,3,3,5,1,7,6,30,96,10,45,50,34,121,102,0.0898,0.2116,0.0599,0.012,0.014,0.2974,0.3268,0.3872,0.4649,0.8521,-0.0108,0.0,-0.0108
3,5,2,2,3-5-2-2,Mama Luigi,L,4,1,2,5,20,3,24,88,6,68,43,21,111,117,0.1357,0.1876,0.0479,0.006,0.0399,0.2814,0.3256,0.4172,0.5335,0.9507,0.0185,0.0,0.0185
3,5,2,2,3-5-2-2,Meerkat Preller,L,4,5,1,2,22,6,30,82,10,35,46,20,133,117,0.0699,0.1836,0.0599,0.012,0.0439,0.2994,0.3219,0.3693,0.5536,0.9229,-0.0016,0.0,-0.0016
3,5,2,2,3-5-2-2,Adam Croft,L,5,4,1,2,22,6,30,74,10,41,46,20,122,130,0.0818,0.1677,0.0599,0.012,0.0439,0.2834,0.3087,0.3653,0.5435,0.9087,-0.004,0.0,-0.004
3,5,2,2,3-5-2-2,Jamal Fyre,R,4,1,5,2,7,5,29,92,9,65,48,33,101,112,0.1297,0.2016,0.0579,0.01,0.014,0.2834,0.3257,0.4132,0.4633,0.8765,0.0034,0.0,0.0034
3,5,2,2,3-5-2-2,Sock Monkey,L,2,3,4,3,16,5,29,95,9,48,47,29,126,97,0.0958,0.2076,0.0579,0.01,0.0319,0.3074,0.34,0.4032,0.532,0.9352,0.0094,0.0,0.0094
3,5,2,2,3-5-2-2,Tony Smehrik,L,3,5,2,2,20,6,30,88,10,35,46,23,136,107,0.0699,0.1956,0.0599,0.012,0.0399,0.3074,0.3305,0.3772,0.5494,0.9266,0.0006,0.0,0.0006
3,5,2,2,3-5-2-2,Arby Eye,L,1,5,4,2,16,6,30,102,10,35,47,30,140,85,0.0699,0.2236,0.0599,0.012,0.0319,0.3273,0.3519,0.3972,0.5451,0.9423,0.0073,0.0,0.0073
3,5,2,2,3-5-2-2,Jimothy Jhompson,L,4,2,4,2,16,6,30,88,10,57,46,28,103,117,0.1138,0.1956,0.0599,0.012,0.0319,0.2994,0.3378,0.4132,0.5405,0.9537,0.017,0.0,0.017
3,5,2,2,3-5-2-2,Jura Benjamin Juney,R,2,5,4,1,15,6,30,91,10,34,49,30,144,92,0.0679,0.2016,0.0599,0.012,0.0299,0.3034,0.3255,0.3713,0.5118,0.883,-0.0098,0.0,-0.0098
3,5,2,2,3-5-2-2,Trevor Rose,R,3,2,4,3,15,4,28,88,8,54,48,29,125,102,0.1078,0.1916,0.0559,0.008,0.0299,0.2854,0.3199,0.3932,0.5011,0.8943,0.0004,0.0,0.0004
3,5,2,2,3-5-2-2,K Junk,R,5,4,1,2,21,5,29,72,9,39,47,20,136,123,0.0778,0.1617,0.0579,0.01,0.0419,0.2715,0.2944,0.3493,0.5152,0.8645,-0.0166,0.0,-0.0166
3,5,2,2,3-5-2-2,Kevin James,L,3,3,5,1,8,7,31,100,11,48,48,34,107,107,0.0958,0.2216,0.0619,0.014,0.016,0.3134,0.3466,0.4092,0.4989,0.9081,0.0054,0.0,0.0054
3,5,2,2,3-5-2-2,Damon Razor,L,2,4,4,2,16,6,30,95,10,41,47,30,129,97,0.0818,0.2096,0.0599,0.012,0.0319,0.3134,0.3413,0.3952,0.537,0.9322,0.0061,0.0,0.0061
3,5,2,2,3-5-2-2,Dakota Carolina Montana,R,3,4,2,3,19,4,28,84,8,39,47,23,147,102,0.0778,0.1836,0.0559,0.008,0.0379,0.2854,0.3095,0.3633,0.5108,0.8741,-0.0123,0.0,-0.0123
3,5,2,2,3-5-2-2,Haloick Oasis,L,3,5,2,2,20,6,30,88,10,35,46,23,136,107,0.0699,0.1956,0.0599,0.012,0.0399,0.3074,0.3305,0.3772,0.5494,0.9266,0.0006,0.0,0.0006
3,5,2,2,3-5-2-2,Johnny Dickshot,R,4,4,3,1,17,6,30,82,10,39,48,26,131,112,0.0778,0.1836,0.0599,0.012,0.0339,0.2894,0.3139,0.3673,0.5152,0.8824,-0.0095,0.0,-0.0095
3,5,2,2,3-5-2-2,Mitch Meanmug,R,4,3,3,2,17,5,29,82,9,45,47,25,130,112,0.0898,0.1816,0.0579,0.01,0.0339,0.2834,0.3114,0.3733,0.5088,0.882,-0.0074,0.0,-0.0074
3,5,2,2,3-5-2-2,Spitty McSpit,L,1,4,2,5,20,3,24,102,6,41,45,22,153,85,0.0818,0.2156,0.0479,0.006,0.0399,0.3094,0.337,0.3912,0.5326,0.9238,0.0027,0.0,0.0027
3,5,2,2,3-5-2-2,Smokey Zygowski,R,4,4,2,2,19,5,29,80,9,39,47,23,138,112,0.0778,0.1776,0.0579,0.01,0.0379,0.2834,0.3074,0.3613,0.5152,0.8764,-0.012,0.0,-0.012
3,5,2,2,3-5-2-2,XxXJuniJuni PandaXxX,L,2,5,4,1,16,7,31,95,11,35,48,30,131,97,0.0699,0.2116,0.0619,0.014,0.0319,0.3194,0.3433,0.3892,0.5429,0.9321,0.004,0.0,0.004
