result,spray_bucket,station_idx,q,la_topped,ev_topped,dist_topped,la_uppercut,ev_uppercut,dist_uppercut
2B,LF_GAP,79,0.79,21.0,105.5,354.0,22.0,98.9,353.0
2B,LF_GAP,80,0.8,20.0,101.0,354.0,22.0,93.8,353.0
2B,LF_GAP,81,0.81,20.0,102.1,355.0,21.0,100.0,355.0
2B,LF_GAP,82,0.82,20.0,105.4,356.0,21.0,101.9,355.0
2B,LF_GAP,83,0.83,20.0,106.8,357.0,21.0,102.4,357.0
2B,LF_GAP,84,0.84,19.0,101.9,357.0,20.0,108.6,357.0
2B,LF_GAP,85,0.85,19.0,100.1,358.0,20.0,98.3,359.0
2B,LF_GAP,86,0.86,20.0,100.7,358.0,20.0,101.7,357.0
2B,LF_GAP,87,0.87,19.0,102.5,358.0,21.0,103.8,359.0
2B,LF_GAP,88,0.88,20.0,103.4,359.0,21.0,101.4,360.0
2B,LF_GAP,89,0.89,20.0,102.8,360.0,21.0,100.0,360.0
2B,LF_GAP,90,0.9,20.0,102.6,361.0,21.0,102.7,361.0
2B,LF_GAP,91,0.91,20.0,102.7,363.0,22.0,99.8,361.0
2B,LF_GAP,92,0.92,20.0,102.9,362.0,22.0,102.0,362.0
2B,LF_GAP,93,0.93,20.0,102.7,363.0,22.0,97.0,363.0
2B,LF_GAP,94,0.94,21.0,101.3,363.0,21.0,104.8,364.0
2B,LF_GAP,95,0.95,22.0,105.3,365.0,22.0,98.8,365.0
2B,LF_GAP,96,0.96,22.0,99.9,364.0,22.0,103.6,365.0
2B,LF_GAP,97,0.97,21.0,103.9,366.0,22.0,103.2,366.0
2B,LF_GAP,98,0.98,21.0,104.6,366.0,22.0,103.2,366.0
2B,LF_GAP,99,0.99,21.0,101.6,366.0,21.0,106.6,366.0
2B,LF_GAP,100,1.0,21.0,106.6,366.0,21.0,106.6,366.0
2B,CF,0,0.0,-2.0,98.3,37.0,4.0,82.3,73.0
2B,CF,1,0.01,-2.0,98.3,37.0,4.0,82.3,73.0
2B,CF,2,0.02,0.0,97.5,41.0,5.0,94.3,87.0
2B,CF,3,0.03,1.0,109.9,61.0,6.0,106.0,103.0
2B,CF,4,0.04,2.0,110.2,81.0,7.0,87.8,116.0
2B,CF,5,0.05,4.0,110.7,96.0,7.0,97.0,127.0
2B,CF,6,0.06,4.0,106.7,128.0,8.0,100.7,140.0
2B,CF,7,0.07,5.0,99.8,123.0,8.0,84.0,145.0
2B,CF,8,0.08,5.0,108.8,136.0,9.0,102.0,132.0
2B,CF,9,0.09,5.0,103.0,149.0,11.0,95.7,178.0
2B,CF,10,0.1,5.0,115.1,172.0,11.0,109.2,170.0
2B,CF,11,0.11,6.0,107.5,174.0,11.0,105.9,185.0
2B,CF,12,0.12,7.0,107.9,191.0,43.0,63.8,205.0
2B,CF,13,0.13,7.0,107.9,191.0,57.0,105.3,205.0
2B,CF,14,0.14,8.0,109.2,210.0,57.0,105.3,205.0
2B,CF,15,0.15,8.0,108.0,220.0,48.0,77.6,221.0
2B,CF,16,0.16,9.0,106.1,221.0,53.0,99.9,223.0
2B,CF,17,0.17,9.0,103.9,227.0,54.0,84.3,224.0
2B,CF,18,0.18,10.0,109.4,226.0,55.0,86.7,231.0
2B,CF,19,0.19,10.0,109.4,226.0,55.0,86.7,231.0
2B,CF,20,0.2,10.0,102.3,234.0,55.0,86.7,231.0
2B,CF,21,0.21,10.0,99.1,237.0,47.0,73.2,239.0
2B,CF,22,0.22,10.0,111.4,239.0,47.0,73.8,240.0
2B,CF,23,0.23,10.0,107.2,241.0,46.0,76.6,241.0
2B,CF,24,0.24,10.0,107.2,241.0,44.0,73.5,246.0
2B,CF,25,0.25,11.0,100.2,244.0,43.0,74.4,244.0
2B,CF,26,0.26,10.0,105.6,251.0,37.0,73.7,251.0
2B,CF,27,0.27,10.0,102.0,253.0,35.0,72.4,254.0
2B,CF,28,0.28,10.0,106.6,255.0,35.0,71.1,251.0
2B,CF,29,0.29,11.0,108.2,256.0,35.0,73.6,254.0
2B,CF,30,0.3,10.0,107.9,259.0,41.0,78.5,258.0
2B,CF,31,0.31,10.0,98.9,261.0,41.0,78.5,258.0
2B,CF,32,0.32,11.0,112.6,262.0,41.0,78.5,258.0
2B,CF,33,0.33,12.0,104.1,264.0,27.0,74.5,262.0
2B,CF,34,0.34,12.0,104.1,264.0,27.0,75.0,264.0
2B,CF,35,0.35,11.0,102.1,267.0,25.0,77.5,271.0
2B,CF,36,0.36,11.0,104.9,272.0,22.0,91.1,272.0
2B,CF,37,0.37,12.0,100.8,273.0,22.0,84.2,275.0
2B,CF,38,0.38,13.0,104.9,272.0,22.0,84.2,275.0
2B,CF,39,0.39,13.0,109.5,276.0,19.0,86.5,275.0
2B,CF,40,0.4,12.0,111.1,279.0,17.0,101.8,283.0
2B,CF,41,0.41,12.0,102.7,279.0,17.0,91.3,284.0
2B,CF,42,0.42,13.0,101.9,284.0,19.0,90.7,285.0
2B,CF,43,0.43,13.0,98.1,285.0,17.0,99.8,284.0
2B,CF,44,0.44,13.0,102.9,286.0,17.0,90.0,289.0
2B,CF,45,0.45,13.0,105.5,291.0,17.0,90.0,289.0
2B,CF,46,0.46,13.0,99.3,293.0,17.0,95.1,289.0
2B,CF,47,0.47,13.0,111.2,293.0,17.0,108.8,295.0
2B,CF,48,0.48,13.0,105.1,298.0,16.0,105.6,297.0
2B,CF,49,0.49,13.0,111.7,298.0,17.0,102.9,299.0
2B,CF,50,0.5,13.0,110.2,300.0,16.0,107.5,300.0
2B,CF,51,0.51,13.0,104.9,301.0,16.0,96.7,299.0
2B,CF,52,0.52,13.0,105.9,305.0,16.0,100.8,301.0
2B,CF,53,0.53,14.0,102.3,303.0,17.0,101.3,307.0
2B,CF,54,0.54,14.0,104.5,305.0,17.0,91.8,307.0
2B,CF,55,0.55,14.0,105.3,309.0,17.0,107.2,310.0
2B,CF,56,0.56,13.0,110.7,309.0,17.0,96.3,311.0
2B,CF,57,0.57,14.0,108.3,309.0,17.0,107.2,312.0
2B,CF,58,0.58,14.0,107.2,314.0,17.0,99.8,315.0
2B,CF,59,0.59,15.0,105.9,316.0,16.0,97.7,317.0
2B,CF,60,0.6,15.0,105.2,317.0,18.0,99.7,317.0
2B,CF,61,0.61,15.0,104.4,319.0,18.0,104.4,320.0
2B,CF,62,0.62,15.0,104.6,318.0,18.0,102.0,319.0
2B,CF,63,0.63,15.0,106.2,323.0,18.0,97.4,320.0
2B,CF,64,0.64,14.0,108.0,324.0,18.0,98.6,320.0
2B,CF,65,0.65,14.0,104.8,324.0,16.0,105.4,326.0
2B,CF,66,0.66,15.0,103.8,327.0,17.0,109.6,323.0
2B,CF,67,0.67,15.0,109.0,330.0,17.0,103.8,327.0
2B,CF,68,0.68,16.0,102.5,330.0,17.0,104.4,330.0
2B,CF,69,0.69,16.0,106.3,331.0,17.0,108.5,330.0
2B,CF,70,0.7,16.0,106.6,333.0,18.0,105.9,332.0
2B,CF,71,0.71,17.0,104.6,335.0,18.0,105.9,332.0
2B,CF,72,0.72,17.0,100.5,334.0,19.0,99.8,335.0
2B,CF,73,0.73,17.0,106.4,335.0,18.0,104.5,338.0
2B,CF,74,0.74,16.0,103.2,337.0,18.0,104.5,338.0
2B,CF,75,0.75,16.0,106.4,340.0,17.0,105.0,338.0
2B,CF,76,0.76,16.0,102.1,341.0,17.0,102.6,339.0
2B,CF,77,0.77,16.0,108.1,341.0,19.0,100.8,341.0
2B,CF,78,0.78,17.0,104.9,344.0,19.0,102.6,342.0
2B,CF,79,0.79,17.0,105.6,342.0,20.0,101.6,342.0
2B,CF,80,0.8,17.0,104.9,344.0,18.0,102.3,346.0
2B,CF,81,0.81,17.0,109.2,348.0,18.0,108.2,348.0
2B,CF,82,0.82,17.0,105.3,346.0,18.0,102.3,346.0
2B,CF,83,0.83,17.0,109.2,348.0,18.0,109.4,351.0
2B,CF,84,0.84,17.0,103.9,351.0,19.0,102.9,349.0
2B,CF,85,0.85,18.0,109.4,351.0,19.0,100.8,350.0
2B,CF,86,0.86,18.0,103.1,355.0,19.0,106.3,354.0
2B,CF,87,0.87,18.0,97.5,356.0,19.0,108.8,355.0
2B,CF,88,0.88,18.0,99.2,357.0,19.0,104.1,355.0
2B,CF,89,0.89,18.0,99.2,357.0,18.0,104.9,358.0
2B,CF,90,0.9,18.0,101.8,358.0,18.0,104.9,358.0
2B,CF,91,0.91,18.0,110.4,359.0,18.0,103.4,359.0
2B,CF,92,0.92,18.0,106.0,361.0,18.0,103.5,361.0
2B,CF,93,0.93,19.0,102.8,361.0,19.0,103.1,361.0
2B,CF,94,0.94,19.0,107.1,364.0,20.0,105.4,361.0
2B,CF,95,0.95,20.0,102.0,364.0,20.0,99.4,362.0
2B,CF,96,0.96,19.0,99.9,365.0,19.0,108.0,366.0
2B,CF,97,0.97,19.0,108.0,366.0,19.0,100.1,365.0
2B,CF,98,0.98,18.0,104.2,367.0,18.0,104.2,367.0
2B,CF,99,0.99,18.0,102.6,367.0,18.0,102.6,367.0
2B,CF,100,1.0,18.0,102.6,367.0,18.0,102.6,367.0
2B,RF_GAP,0,0.0,-3.0,105.9,32.0,7.0,103.8,117.0
2B,RF_GAP,1,0.01,-3.0,105.9,32.0,7.0,103.8,117.0
2B,RF_GAP,2,0.02,2.0,99.6,61.0,8.0,93.4,135.0
2B,RF_GAP,3,0.03,4.0,108.7,97.0,9.0,95.5,149.0
2B,RF_GAP,4,0.04,5.0,107.0,137.0,11.0,91.8,179.0
2B,RF_GAP,5,0.05,6.0,103.1,150.0,11.0,101.0,178.0
2B,RF_GAP,6,0.06,7.0,105.4,181.0,14.0,89.4,198.0
2B,RF_GAP,7,0.07,8.0,112.2,188.0,16.0,84.4,207.0
2B,RF_GAP,8,0.08,8.0,112.9,202.0,42.0,69.1,215.0
2B,RF_GAP,9,0.09,8.0,110.1,216.0,51.0,95.6,210.0
2B,RF_GAP,10,0.1,8.0,110.4,212.0,52.0,81.2,217.0
2B,RF_GAP,11,0.11,8.0,103.8,218.0,52.0,81.2,217.0
2B,RF_GAP,12,0.12,8.0,103.3,233.0,49.0,79.0,230.0
2B,RF_GAP,13,0.13,9.0,103.9,234.0,49.0,79.0,230.0
2B,RF_GAP,14,0.14,9.0,103.9,234.0,39.0,70.8,240.0
2B,RF_GAP,15,0.15,10.0,107.3,236.0,36.0,70.1,234.0
2B,RF_GAP,16,0.16,10.0,107.2,244.0,20.0,79.7,244.0
2B,RF_GAP,17,0.17,10.0,106.2,245.0,25.0,76.5,252.0
2B,RF_GAP,18,0.18,10.0,99.2,250.0,25.0,76.5,252.0
2B,RF_GAP,19,0.19,11.0,101.1,253.0,24.0,73.2,252.0
2B,RF_GAP,20,0.2,11.0,105.0,259.0,17.0,102.4,258.0
2B,RF_GAP,21,0.21,11.0,105.6,264.0,19.0,89.3,264.0
2B,RF_GAP,22,0.22,11.0,110.7,267.0,18.0,90.5,267.0
2B,RF_GAP,23,0.23,11.0,104.8,269.0,18.0,90.3,266.0
2B,RF_GAP,24,0.24,11.0,101.3,272.0,18.0,90.7,271.0
2B,RF_GAP,25,0.25,11.0,106.3,274.0,18.0,103.6,272.0
2B,RF_GAP,26,0.26,12.0,99.5,271.0,19.0,95.8,273.0
2B,RF_GAP,27,0.27,12.0,104.8,273.0,19.0,89.4,278.0
2B,RF_GAP,28,0.28,12.0,103.0,277.0,19.0,89.4,278.0
2B,RF_GAP,29,0.29,12.0,107.9,283.0,19.0,99.1,284.0
2B,RF_GAP,30,0.3,12.0,102.7,283.0,19.0,93.9,286.0
2B,RF_GAP,31,0.31,13.0,104.8,286.0,20.0,87.3,283.0
2B,RF_GAP,32,0.32,13.0,112.2,289.0,19.0,93.9,286.0
2B,RF_GAP,33,0.33,13.0,101.7,291.0,19.0,96.2,290.0
2B,RF_GAP,34,0.34,13.0,104.4,293.0,18.0,96.1,290.0
2B,RF_GAP,35,0.35,14.0,107.5,295.0,17.0,94.1,295.0
2B,RF_GAP,36,0.36,14.0,104.4,296.0,18.0,96.1,295.0
2B,RF_GAP,37,0.37,14.0,106.7,297.0,18.0,96.8,298.0
2B,RF_GAP,38,0.38,14.0,104.0,297.0,18.0,95.6,301.0
2B,RF_GAP,39,0.39,14.0,110.5,299.0,19.0,94.5,300.0
2B,RF_GAP,40,0.4,14.0,103.1,301.0,19.0,90.5,302.0
2B,RF_GAP,41,0.41,14.0,108.0,306.0,19.0,94.4,305.0
2B,RF_GAP,42,0.42,15.0,104.7,304.0,19.0,92.9,305.0
2B,RF_GAP,43,0.43,15.0,105.1,306.0,19.0,101.6,307.0
2B,RF_GAP,44,0.44,14.0,107.0,310.0,19.0,92.0,309.0
2B,RF_GAP,45,0.45,14.0,110.3,308.0,19.0,99.5,311.0
2B,RF_GAP,46,0.46,15.0,102.2,311.0,19.0,99.5,311.0
2B,RF_GAP,47,0.47,15.0,100.9,314.0,19.0,95.6,313.0
2B,RF_GAP,48,0.48,16.0,109.5,313.0,20.0,92.0,315.0
2B,RF_GAP,49,0.49,16.0,101.6,314.0,19.0,94.0,316.0
2B,RF_GAP,50,0.5,16.0,106.2,318.0,19.0,94.0,316.0
2B,RF_GAP,51,0.51,15.0,105.4,318.0,19.0,102.8,318.0
2B,RF_GAP,52,0.52,15.0,107.2,322.0,19.0,110.5,322.0
2B,RF_GAP,53,0.53,15.0,107.2,322.0,19.0,101.4,323.0
2B,RF_GAP,54,0.54,15.0,103.9,321.0,19.0,99.1,325.0
2B,RF_GAP,55,0.55,16.0,102.7,324.0,18.0,99.8,326.0
2B,RF_GAP,56,0.56,16.0,103.5,326.0,19.0,107.3,327.0
2B,RF_GAP,57,0.57,16.0,107.7,327.0,20.0,100.7,328.0
2B,RF_GAP,58,0.58,16.0,107.7,327.0,20.0,100.7,328.0
2B,RF_GAP,59,0.59,16.0,109.0,328.0,20.0,98.0,330.0
2B,RF_GAP,60,0.6,17.0,100.3,330.0,19.0,110.0,333.0
2B,RF_GAP,61,0.61,17.0,101.7,332.0,20.0,95.7,334.0
2B,RF_GAP,62,0.62,17.0,101.1,332.0,20.0,98.6,334.0
2B,RF_GAP,63,0.63,17.0,103.8,336.0,20.0,103.6,334.0
2B,RF_GAP,64,0.64,18.0,109.6,336.0,20.0,102.3,335.0
2B,RF_GAP,65,0.65,17.0,99.7,338.0,19.0,96.7,339.0
2B,RF_GAP,66,0.66,18.0,104.2,340.0,20.0,102.7,337.0
2B,RF_GAP,67,0.67,18.0,106.7,339.0,21.0,102.2,339.0
2B,RF_GAP,68,0.68,18.0,102.5,341.0,21.0,94.6,341.0
2B,RF_GAP,69,0.69,18.0,101.2,343.0,20.0,94.9,343.0
2B,RF_GAP,70,0.7,18.0,102.2,343.0,20.0,103.6,342.0
2B,RF_GAP,71,0.71,18.0,106.6,345.0,20.0,94.9,343.0
2B,RF_GAP,72,0.72,18.0,106.7,346.0,20.0,100.6,346.0
2B,RF_GAP,73,0.73,19.0,106.3,346.0,21.0,100.2,346.0
2B,RF_GAP,74,0.74,19.0,101.5,346.0,21.0,96.3,348.0
2B,RF_GAP,75,0.75,19.0,104.4,347.0,21.0,101.4,348.0
2B,RF_GAP,76,0.76,19.0,103.6,349.0,20.0,100.8,348.0
2B,RF_GAP,77,0.77,19.0,97.0,350.0,21.0,101.6,349.0
2B,RF_GAP,78,0.78,19.0,102.3,350.0,20.0,104.6,352.0
2B,RF_GAP,79,0.79,19.0,107.1,352.0,21.0,97.8,351.0
2B,RF_GAP,80,0.8,19.0,106.3,352.0,20.0,103.7,354.0
2B,RF_GAP,81,0.81,19.0,102.3,353.0,20.0,104.7,354.0
2B,RF_GAP,82,0.82,20.0,106.2,354.0,21.0,104.0,354.0
2B,RF_GAP,83,0.83,20.0,105.1,355.0,21.0,102.9,356.0
2B,RF_GAP,84,0.84,20.0,101.4,356.0,21.0,101.0,357.0
2B,RF_GAP,85,0.85,20.0,103.0,356.0,21.0,101.7,358.0
2B,RF_GAP,86,0.86,20.0,100.1,357.0,21.0,101.7,358.0
2B,RF_GAP,87,0.87,20.0,102.3,360.0,21.0,104.0,358.0
2B,RF_GAP,88,0.88,20.0,101.9,359.0,22.0,104.9,359.0
2B,RF_GAP,89,0.89,21.0,103.7,360.0,22.0,104.1,359.0
2B,RF_GAP,90,0.9,21.0,96.3,361.0,22.0,102.2,361.0
2B,RF_GAP,91,0.91,21.0,107.2,362.0,22.0,99.7,362.0
2B,RF_GAP,92,0.92,21.0,103.3,363.0,22.0,101.1,362.0
2B,RF_GAP,93,0.93,21.0,101.2,363.0,22.0,97.8,362.0
2B,RF_GAP,94,0.94,21.0,100.8,364.0,21.0,101.2,363.0
2B,RF_GAP,95,0.95,21.0,99.0,365.0,22.0,101.9,364.0
2B,RF_GAP,96,0.96,21.0,99.0,365.0,22.0,103.7,365.0
2B,RF_GAP,97,0.97,22.0,104.5,365.0,22.0,101.0,365.0
2B,RF_GAP,98,0.98,22.0,102.3,367.0,22.0,99.4,366.0
2B,RF_GAP,99,0.99,21.0,101.4,366.0,21.0,101.4,366.0
2B,RF_GAP,100,1.0,21.0,101.4,366.0,21.0,101.4,366.0
2B,RF,0,0.0,-3.0,101.2,30.0,2.0,93.8,58.0
2B,RF,1,0.01,-3.0,101.2,30.0,2.0,93.8,58.0
2B,RF,2,0.02,-2.0,104.7,38.0,3.0,99.7,62.0
2B,RF,3,0.03,-1.0,97.9,52.0,4.0,85.3,76.0
2B,RF,4,0.04,1.0,98.7,58.0,7.0,66.2,79.0
2B,RF,5,0.05,2.0,92.7,68.0,7.0,73.7,82.0
2B,RF,6,0.06,2.0,109.7,104.0,8.0,72.2,85.0
2B,RF,7,0.07,3.0,101.1,113.0,8.0,91.4,118.0
2B,RF,8,0.08,4.0,108.6,126.0,12.0,66.1,118.0
2B,RF,9,0.09,4.0,106.1,133.0,13.0,77.9,130.0
2B,RF,10,0.1,5.0,108.3,132.0,13.0,78.4,139.0
2B,RF,11,0.11,5.0,106.3,151.0,18.0,65.5,153.0
2B,RF,12,0.12,6.0,103.6,150.0,19.0,64.5,156.0
2B,RF,13,0.13,7.0,104.6,161.0,20.0,61.7,154.0
2B,RF,14,0.14,7.0,98.7,161.0,18.0,67.0,161.0
2B,RF,15,0.15,7.0,106.4,164.0,26.0,60.0,166.0
2B,RF,16,0.16,9.0,103.1,171.0,21.0,62.7,170.0
2B,RF,17,0.17,9.0,106.8,177.0,16.0,83.5,181.0
2B,RF,18,0.18,9.0,103.4,177.0,17.0,78.3,183.0
2B,RF,19,0.19,9.0,110.5,181.0,18.0,77.0,185.0
2B,RF,20,0.2,9.0,109.7,187.0,28.0,63.5,189.0
2B,RF,21,0.21,9.0,91.2,189.0,23.0,71.5,192.0
2B,RF,22,0.22,9.0,109.5,196.0,33.0,63.2,189.0
2B,RF,23,0.23,10.0,103.6,191.0,32.0,68.3,194.0
2B,RF,24,0.24,10.0,103.0,200.0,32.0,62.6,201.0
2B,RF,25,0.25,11.0,104.4,199.0,20.0,75.5,203.0
2B,RF,26,0.26,11.0,106.1,206.0,20.0,75.5,203.0
2B,RF,27,0.27,11.0,104.8,207.0,25.0,68.1,205.0
2B,RF,28,0.28,10.0,104.4,214.0,23.0,76.9,208.0
2B,RF,29,0.29,11.0,101.5,214.0,26.0,68.3,209.0
2B,RF,30,0.3,12.0,92.1,214.0,21.0,76.5,215.0
2B,RF,31,0.31,12.0,108.2,217.0,20.0,77.1,217.0
2B,RF,32,0.32,11.0,98.7,225.0,20.0,79.1,218.0
2B,RF,33,0.33,12.0,107.4,222.0,19.0,87.6,224.0
2B,RF,34,0.34,12.0,97.5,228.0,22.0,78.6,224.0
2B,RF,35,0.35,12.0,98.0,227.0,21.0,84.1,227.0
2B,RF,36,0.36,13.0,99.0,229.0,24.0,76.4,229.0
2B,RF,37,0.37,13.0,110.3,232.0,21.0,87.0,238.0
2B,RF,38,0.38,13.0,115.7,235.0,21.0,85.7,236.0
2B,RF,39,0.39,13.0,111.5,240.0,21.0,85.7,236.0
2B,RF,40,0.4,13.0,96.8,244.0,20.0,86.9,245.0
2B,RF,41,0.41,14.0,94.6,246.0,20.0,87.7,247.0
2B,RF,42,0.42,14.0,107.5,249.0,20.0,80.5,247.0
2B,RF,43,0.43,14.0,97.7,250.0,20.0,87.7,247.0
2B,RF,44,0.44,14.0,107.1,255.0,20.0,89.7,256.0
2B,RF,45,0.45,14.0,107.7,253.0,19.0,97.4,258.0
2B,RF,46,0.46,15.0,99.9,259.0,20.0,89.7,256.0
2B,RF,47,0.47,15.0,106.7,261.0,21.0,91.3,261.0
2B,RF,48,0.48,15.0,99.2,260.0,21.0,90.5,266.0
2B,RF,49,0.49,15.0,102.3,269.0,21.0,91.8,266.0
2B,RF,50,0.5,16.0,106.1,267.0,21.0,89.6,265.0
2B,RF,51,0.51,16.0,97.5,273.0,21.0,86.4,270.0
2B,RF,52,0.52,16.0,109.9,274.0,20.0,94.3,270.0
2B,RF,53,0.53,16.0,109.5,274.0,21.0,102.0,278.0
2B,RF,54,0.54,16.0,99.2,278.0,21.0,87.2,280.0
2B,RF,55,0.55,16.0,104.7,284.0,21.0,91.1,279.0
2B,RF,56,0.56,16.0,110.7,285.0,21.0,92.3,285.0
2B,RF,57,0.57,17.0,98.0,283.0,20.0,96.3,286.0
2B,RF,58,0.58,17.0,105.3,289.0,21.0,93.6,289.0
2B,RF,59,0.59,17.0,107.4,287.0,21.0,92.9,292.0
2B,RF,60,0.6,18.0,106.7,291.0,21.0,102.2,295.0
2B,RF,61,0.61,18.0,105.3,296.0,21.0,100.3,297.0
2B,RF,62,0.62,18.0,111.3,298.0,21.0,92.4,300.0
2B,RF,63,0.63,18.0,104.4,297.0,21.0,94.7,302.0
2B,RF,64,0.64,18.0,106.8,304.0,21.0,104.0,304.0
2B,RF,65,0.65,18.0,100.6,300.0,21.0,107.4,306.0
2B,RF,66,0.66,18.0,104.4,310.0,21.0,101.6,308.0
2B,RF,67,0.67,19.0,95.4,308.0,22.0,100.2,311.0
2B,RF,68,0.68,19.0,98.5,314.0,22.0,93.3,312.0
2B,RF,69,0.69,20.0,100.8,312.0,22.0,100.2,311.0
2B,RF,70,0.7,20.0,108.0,315.0,23.0,101.4,316.0
2B,RF,71,0.71,20.0,102.8,319.0,23.0,104.6,320.0
2B,RF,72,0.72,20.0,102.4,320.0,23.0,101.2,316.0
2B,RF,73,0.73,20.0,99.1,320.0,23.0,102.9,322.0
2B,RF,74,0.74,20.0,98.4,324.0,23.0,98.5,322.0
2B,RF,75,0.75,21.0,101.5,326.0,23.0,99.0,326.0
2B,RF,76,0.76,21.0,109.1,328.0,23.0,99.4,326.0
2B,RF,77,0.77,21.0,103.4,328.0,23.0,97.4,332.0
2B,RF,78,0.78,21.0,102.2,332.0,24.0,99.6,333.0
2B,RF,79,0.79,21.0,99.2,332.0,24.0,97.1,335.0
2B,RF,80,0.8,22.0,97.7,334.0,25.0,97.2,334.0
2B,RF,81,0.81,22.0,98.8,337.0,24.0,101.7,336.0
2B,RF,82,0.82,22.0,99.1,339.0,25.0,92.5,337.0
2B,RF,83,0.83,21.0,104.5,340.0,24.0,99.4,338.0
2B,RF,84,0.84,21.0,106.4,338.0,24.0,104.4,340.0
2B,RF,85,0.85,21.0,101.7,342.0,23.0,105.6,340.0
2B,RF,86,0.86,22.0,99.6,344.0,23.0,98.6,344.0
2B,RF,87,0.87,22.0,99.6,344.0,23.0,100.4,342.0
2B,RF,88,0.88,22.0,101.4,347.0,24.0,101.8,346.0
2B,RF,89,0.89,22.0,100.7,348.0,23.0,97.2,346.0
2B,RF,90,0.9,22.0,95.0,346.0,23.0,107.7,347.0
2B,RF,91,0.91,22.0,98.5,351.0,23.0,106.5,350.0
2B,RF,92,0.92,23.0,107.2,351.0,23.0,100.0,353.0
2B,RF,93,0.93,23.0,100.2,352.0,23.0,98.7,354.0
2B,RF,94,0.94,23.0,103.8,357.0,23.0,100.1,355.0
2B,RF,95,0.95,23.0,103.8,357.0,23.0,100.2,359.0
2B,RF,96,0.96,23.0,101.4,361.0,23.0,107.8,360.0
2B,RF,97,0.97,23.0,100.3,363.0,23.0,102.9,362.0
2B,RF,98,0.98,23.0,103.7,363.0,23.0,100.8,365.0
2B,RF,99,0.99,23.0,101.3,364.0,23.0,100.3,363.0
2B,RF,100,1.0,23.0,102.9,362.0,23.0,102.9,362.0
2B,1B_LINE,0,0.0,-4.0,97.1,39.0,0.0,86.8,40.0
2B,1B_LINE,1,0.01,-4.0,97.1,39.0,0.0,86.8,40.0
2B,1B_LINE,2,0.02,-3.0,104.3,34.0,1.0,90.7,42.0
2B,1B_LINE,3,0.03,-2.0,84.5,36.0,2.0,86.5,48.0
2B,1B_LINE,4,0.04,-1.0,107.4,42.0,3.0,60.9,41.0
2B,1B_LINE,5,0.05,-1.0,101.2,49.0,3.0,89.9,55.0
2B,1B_LINE,6,0.06,0.0,99.7,53.0,4.0,77.2,58.0
2B,1B_LINE,7,0.07,0.0,103.6,55.0,4.0,82.4,66.0
2B,1B_LINE,8,0.08,1.0,86.2,63.0,6.0,79.3,71.0
2B,1B_LINE,9,0.09,1.0,105.5,67.0,6.0,78.0,74.0
2B,1B_LINE,10,0.1,2.0,98.9,72.0,6.0,79.3,79.0
2B,1B_LINE,11,0.11,2.0,107.2,77.0,7.0,75.6,87.0
2B,1B_LINE,12,0.12,2.0,102.2,81.0,8.0,71.4,85.0
2B,1B_LINE,13,0.13,3.0,91.5,86.0,8.0,71.4,85.0
2B,1B_LINE,14,0.14,3.0,100.6,96.0,9.0,66.1,91.0
2B,1B_LINE,15,0.15,4.0,96.8,94.0,11.0,74.2,107.0
2B,1B_LINE,16,0.16,4.0,88.8,103.0,11.0,64.8,105.0
2B,1B_LINE,17,0.17,5.0,101.5,104.0,11.0,64.8,105.0
2B,1B_LINE,18,0.18,5.0,106.2,108.0,12.0,71.0,117.0
2B,1B_LINE,19,0.19,5.0,108.7,116.0,15.0,63.4,122.0
2B,1B_LINE,20,0.2,5.0,108.7,116.0,15.0,64.6,117.0
2B,1B_LINE,21,0.21,5.0,109.8,119.0,14.0,66.0,123.0
2B,1B_LINE,22,0.22,5.0,87.3,129.0,13.0,78.6,130.0
2B,1B_LINE,23,0.23,6.0,100.6,141.0,16.0,68.3,136.0
2B,1B_LINE,24,0.24,7.0,93.6,141.0,19.0,64.6,145.0
2B,1B_LINE,25,0.25,7.0,105.1,144.0,21.0,60.1,146.0
2B,1B_LINE,26,0.26,7.0,95.2,144.0,19.0,64.6,145.0
2B,1B_LINE,27,0.27,7.0,91.4,150.0,18.0,68.5,153.0
2B,1B_LINE,28,0.28,8.0,106.0,158.0,16.0,74.1,154.0
2B,1B_LINE,29,0.29,8.0,90.8,162.0,20.0,67.7,159.0
2B,1B_LINE,30,0.3,8.0,96.2,164.0,23.0,63.6,159.0
2B,1B_LINE,31,0.31,9.0,90.2,161.0,21.0,62.7,168.0
2B,1B_LINE,32,0.32,9.0,86.1,167.0,20.0,69.5,170.0
2B,1B_LINE,33,0.33,10.0,98.5,168.0,21.0,66.0,170.0
2B,1B_LINE,34,0.34,10.0,106.2,173.0,24.0,62.9,175.0
2B,1B_LINE,35,0.35,10.0,100.0,177.0,24.0,64.6,173.0
2B,1B_LINE,36,0.36,10.0,94.9,179.0,18.0,74.3,179.0
2B,1B_LINE,37,0.37,10.0,103.8,178.0,20.0,73.3,178.0
2B,1B_LINE,38,0.38,10.0,103.8,178.0,22.0,70.1,181.0
2B,1B_LINE,39,0.39,11.0,102.9,181.0,23.0,66.1,182.0
2B,1B_LINE,40,0.4,11.0,104.0,184.0,18.0,81.2,183.0
2B,1B_LINE,41,0.41,11.0,93.3,186.0,18.0,72.0,187.0
2B,1B_LINE,42,0.42,11.0,93.3,186.0,18.0,72.0,187.0
